OUT;PV
53,03750229;7994,094727
52,96269989;7928,991699
52,79016495;7933,975586
52,19599915;8003,546875
52,31085205;7994,104492
52,24330139;8014,306152
52,07950974;8025,070801
52,12790298;8043,448242
52,03124237;8019,300293
51,88393784;8020,874023
53,18902206;8028,75293
52,68140411;8035,296387
53,07976532;7978,087402
52,5618515;7999,865234
53,46884155;7990,156738
53,08591843;7997,766602
53,68873596;8012,203125
53,55842209;8004,85791
53,43080521;7942,376953
52,96136856;8020,082031
53,18988037;8012,472656
53,91386032;7891,706543
53,64783478;8041,883789
53,93257141;7945,536621
54,30463409;7932,669922
53,80393219;7977,808594
54,19475937;7953,669434
53,57999802;8033,203125
53,9427681;8019,558594
53,67529297;8042,392578
54,44006348;7857,332031
53,86538315;8053,68457
53,63624954;8019,299316
54,33813095;7983,330078
54,00334167;7943,961914
53,93042374;8068,654297
53,68174362;8030,317871
53,97409821;8014,565918
53,61754227;8034,77832
54,46332932;7928,723145
36,65633392;5929,228027
37,06372452;5993,791504
37,18870926;5997,998047
37,3972168;5939,732422
36,96571732;6044,990234
37,33953476;6044,980469
37,82572556;5915,304688
37,47436905;6070,714355
37,53756332;6021,100098
38,00033951;6058,375488
38,11319351;6023,203125
38,22443771;6025,037109
37,94604492;6083,581055
37,99956512;5993,541992
37,76989746;6063,104492
38,28087997;5993,283203
37,97829437;5964,130859
38,65956116;5940,769043
38,52248001;5928,96875
38,37095642;5956,785645
38,24032974;6023,990723
38,77811813;6038,691406
38,98046494;5999,323242
38,98716354;5971,745605
38,99160004;5977,526367
38,4783783;5978,303223
38,51028824;6045,777344
63,02033997;9531,59668
62,6008606;9510,068359
61,86532593;9594,595703
61,41560364;9607,462891
61,58650208;9561,78125
62,03578186;9384,330078
61,61290741;9460,195313
61,29326248;9518,728516
61,9960022;9379,865234
61,93405914;9434,990234
62,31577682;9451,78418
62,44151306;9522,138672
61,66813278;9560,195313
62,19390106;9417,144531
61,45661926;9594,859375
62,18896866;9461,501953
62,36442566;9463,085938
61,6679306;9546,826172
62,40821457;9438,398438
62,57840347;9362,283203
68,59095764;9416,09082
58,51806641;10034,54297
