Density;OUT;PV
344;30,0286541;7090,299805
344;31,34309196;7010,228516
344;31,08727264;6968,996582
344;30,62909126;7034,641602
344;31,26777267;7057,739258
344;31,41234207;6994,720703
344;31,67217445;6853,732422
344;30,51603889;7156,200195
344;31,52311325;6999,185547
344;31,31629944;6935,927734
344;30,70394516;7092,144043
344;30,70790291;7111,299805
344;31,29282379;6964,790527
344;30,69834518;7027,560547
344;30,85774803;7101,592773
344;31,25911522;6935,399414
344;30,55624771;7084,524902
344;30,68551826;7083,214844
344;31,95462418;6962,438477
344;31,88094139;7000,500977
344;31,53261948;7051,44043
344;31,69776917;7100,003418
344;32,45205688;6945,893555
344;32,17079163;6968,209961
344;31,50049782;7049,860352
344;31,18160439;7139,669922
344;32,42228317;7018,889648
344;32,31253052;6958,760742
344;31,95879745;7059,32373
344;31,41761398;7092,40332
344;32,72626877;6959,289551
344;32,50802612;6996,563965
344;32,84631348;6780,21875
344;31,57024956;7092,149414
344;31,7610817;7082,426758
344;32,46056747;7009,171875
344;31,96784401;7009,171875
344;31,83161926;6936,714844
344;31,20433998;7150,169922
344;31,42470169;7022,567383
344;32,51144791;6962,168945
344;32,01137161;7018,112305
344;31,41794014;7038,304688
344;31,34778595;7132,31543
344;32,43371582;6961,123047
344;32,37890244;6951,934082
344;32,13434982;6986,84668
344;31,90475464;6952,990234
344;31,22426224;7132,574219
344;32,43785858;6958,501953
344;32,17241669;7005,763672
344;31,78371429;7027,550293
344;31,87022018;6853,209473
344;31,54237366;7012,321289
344;31,17363167;7135,195313
344;31,71968651;7004,44873
344;30,18348503;6696,728516
344;28,30102158;7013,647461
344;28,65285492;7010,223633
528;28,52729225;7077,169434
528;28,69270897;7040,412109
528;29,25893593;6956,129395
528;29,89125443;6679,924805
528;29,16180229;6949,3125
528;28,5095253;7158,312012
528;28,99709892;6939,335938
528;28,91068077;6996,056641
528;28,78992271;6967,162598
528;28,47654343;6991,840332
528;28,73478699;6963,485352
528;27,90947533;7000,775391
528;28,26961327;7026,493652
528;28,44831848;7008,379883
528;27,85132408;7054,858887
528;28,42045593;7016,787109
528;27,70246124;7076,12793
528;28,39020538;7031,746094
528;28,01981544;6993,953125
528;28,10331726;7038,045898
528;28,34996796;6999,982422
528;35,92388535;9381,359375
528;36,40686035;9324,115234
528;36,60553741;9293,393555
528;36,36774063;9491,361328
528;36,32967377;9340,660156
528;37,38731384;9207,023438
528;36,95186996;9397,375977
528;36,4508667;9422,318359
528;36,41978455;9392,646484
528;37,83120728;9212,015625
528;36,47422409;9262,677734
528;37,04888916;9311,259766
528;37,33950043;9256,118164
528;36,25178909;9455,142578
528;36,31009293;9470,884766
528;36,71823502;9309,679688
528;37,0436058;9218,564453
528;37,1064949;9387,927734
528;36,63279724;9320,179688
528;37,09863281;9260,59375
528;34,25965118;8552,46582
528;35,55801392;8511,522461
528;34,21819305;8564,549805
528;34,72279358;8468,1875
528;34,63666153;8576,105469
528;35,64949036;8431,958984
528;34,51794815;8510,46582
528;34,84851456;8424,603516
528;34,43587875;8562,447266
528;34,95336533;8541,192383
528;34,00027466;8588,185547
528;34,08235931;8552,738281
528;34,83640289;8535,669922
528;34,41876221;8619,430664
528;34,41603088;8603,145508
528;34,80516434;8410,958984
528;34,26877975;8673,503906
528;35,64613724;8293,851563
528;34,34373474;8651,454102
528;34,26215744;8480,266602
528;34,10398865;8524,384766
528;34,89363098;8451,664063
528;34,65602875;8459,266602
528;29,06941223;6529,209473
344;28,08672333;6508,483398
344;29,25269318;6519,251953
344;28,8054142;6537,890625
344;29,5195179;6521,085938
344;28,61523247;6541,832031
344;29,46141815;6494,037109
344;29,74359512;6481,429199
344;28,71776009;6537,356934
344;28,62163925;6658,396484
344;29,5226059;6554,424805
344;29,26278114;6604,317871
344;28,65002251;6636,609863
344;29,36142159;6589,079102
344;29,72221756;6454,658691
344;28,63617897;6607,730957
344;29,54134178;6492,731445
344;28,69296646;6635,817383
344;29,70597267;6457,020508
344;29,3068161;6525,287109
344;29,61914253;6475,927246
344;29,12114716;6588,296875
344;30,03246689;6430,509766
344;29,99963379;6493,77832
344;30,38357925;6340,441406
344;30,03589821;6497,983887
344;29,47292328;6603,26123
344;30,23165894;6499,817383
344;29,65636826;6584,100098
344;30,34755135;6511,368652
344;29,82701683;6506,111328
344;34,78066635;8941,841797
344;34,24966431;8990,677734
344;33,78269958;9126,414063
440;34,64537048;8951,558594
440;33,89959335;9218,84375
440;34,70450974;8949,973633
440;34,24500656;9089,12793
440;35,28759766;8865,955078
440;34,21244049;9048,43457
440;34,65970612;8991,464844
440;34,47216415;9052,371094
440;34,32325745;8998,810547
440;34,7812767;9011,947266
440;34,15872955;9194,416016
440;33,97925949;9093,592773
440;34,28980255;9018,773438
440;33,98311615;8997,236328
440;34,02981949;9133,499023
440;34,4316864;9049,754883
440;33,52573013;9059,72168
440;33,69573212;9080,466797
440;33,52348328;9095,964844
440;34,57846451;8989,880859
440;33,88608551;9132,716797
440;39,75630569;7882,956055
440;39,91287613;8078,032715
440;41,28755188;7928,364258
384;40,03624725;8032,345703
384;40,4244957;8013,439453
384;41,4354248;7877,444824
384;40,65933228;8044,943848
384;41,47016907;8162,839844
384;41,09545135;8040,483398
384;41,17111206;8026,051758
384;41,27298737;8089,31543
384;42,41675186;7740,911133
384;41,245327;8023,679688
384;42,39878082;8107,703613
384;40,8116684;8096,944336
384;41,19022369;8030,78125
384;42,38002396;7934,672852
384;40,74907303;8101,39502
384;42,30924225;7980,360352
384;41,26937103;8028,140625
384;41,23811722;8040,224121
384;41,36984634;7994,27832
384;42,32273483;7989,549316
384;42,28684998;7946,483398
384;40,54106522;8174,90918
384;41,35518265;8138,949219
384;42,08780289;7983,519531
384;41,22380066;7970,652344
384;42,4333725;8067,538574
384;41,36246872;8027,625977
384;41,23423004;8153,659668
384;42,17921448;7941,769043
384;41,18455505;7982,986328
384;41,26972961;7980,360352
384;41,55238342;8207,469727
384;42,75855637;7844,355469
384;41,37875748;8013,703125
384;42,73994446;7954,626465
384;41,1913147;8052,035156
384;40,58556366;8125,55957
384;41,37824249;8122,155273
384;41,96912003;7931,523926
384;40,44346619;8066,745117
384;41,31267166;8062,535156
384;39,9994812;8105,082031
384;40,12642288;8050,733887
384;40,04303741;8097,716797
384;40,74479675;7982,990234
384;39,92402267;8016,863281
384;39,27006149;8126,864258
384;40,65766525;8023,157227
384;40,91408157;7761,383789
384;39,52307129;8099,047363
384;40,74257278;8032,624512
384;40,83003235;7780,041016
384;39,67477417;8148,397949
384;40,83893967;7981,945313
384;40,91211319;7781,615723
384;39,68019485;8034,71875
384;40,98109055;8007,917969
384;40,2971611;8018,696289
384;40,55146408;8151,547363
384;41,930233;7928,902344
384;40,47812653;8103,766602
384;42,08805847;8005,575195
384;42,09229279;8044,416016
384;41,0291481;8021,059082
384;40,54663467;8207,998047
384;41,01854324;8069,108398
384;41,81687927;7951,735352
384;41,07966614;8039,706055
384;40,7919426;8186,464844
384;40,8527565;8077,504883
384;41,07338715;8065,429688
384;42,00606537;8043,907227
384;42,48222733;7806,29248
384;41,02555847;8131,329102
384;41,24959946;8205,367188
384;42,3290863;8033,40332
384;42,30841064;7982,722168
384;40,71344757;8126,610352
384;40,93465042;8101,405273
384;42,01476669;8064,907227
384;42,34640503;7906,845703
384;41,08998108;8008,455566
384;41,23402786;8044,943848
384;42,37836838;8026,305664
384;41,94407654;7950,958984
384;40,23793793;8156,800293
384;40,36058044;8066,481445
384;41,25443268;8011,864258
384;41,06024551;8027,103027
384;40,42761612;8010,03125
384;40,49402237;8034,194824
384;41,45631027;8076,717773
384;40,80687332;7961,72168
384;41,05409241;7891,617188
384;40,04512405;8017,90918
384;39,99845505;8052,299316
384;41,10773468;8076,189453
384;41,26960373;8015,541992
384;41,7492981;7839,631348
384;40,56726837;8134,479004
384;41,26706314;8187,527344
384;41,72693253;8000,841797
384;41,67554474;8023,166992
384;40,76162338;8050,459961
384;40,71189117;8093,520508
384;41,79206848;7969,336914
384;41,67230225;7897,65625
384;40,61416245;8083,030762
384;40,99760437;8073,303711
384;41,36661911;8015,288086
384;35,85041046;7710,982422
384;34,47566223;7762,958008
344;34,40374756;7858,547852
344;34,47134018;7857,222656
344;34,76747513;7810,219727
344;34,63148499;7842,003906
344;34,71054077;7811,544922
344;34,79813766;7842,780273
344;35,75463867;7762,708984
344;35,93531418;7741,170898
344;35,98258591;7720,699219
344;36,04805374;7697,327148
344;35,31709671;7773,731445
344;34,86288452;7784,486328
344;34,66291046;7765,330078
344;34,86754608;7759,564453
344;34,4889183;7803,402344
344;34,49362183;7800,517578
344;34,50983047;7755,881836
344;34,39334106;7770,592773
344;34,07109833;7799,724609
344;34,79977798;7701,005859
344;35,09451294;7629,584961
344;34,91868591;7728,573242
344;34,85796738;7721,746094
344;34,31505585;7741,180664
344;33,95503616;7827,028809
344;34,08917999;7795,264648
344;34,38119888;7746,428223
344;34,23325729;7739,336914
344;34,73122406;7692,344727
344;34,73147964;7690,500977
344;34,57304382;7724,63623
344;33,82257843;7769,790039
344;34,09780884;7714,395508
344;35,49694824;7437,666992
344;35,03941345;7747,998047
344;35,3310318;7679,726563
344;35,02495575;7797,103516
344;34,882164;7721,223145
344;35,07778168;7719,902344
344;35,98474503;7507,503418
344;36,06891632;7636,152344
344;35,7985878;7727,247559
344;35,35030746;7709,412109
344;34,79684448;7767,951172
344;35,58400726;7484,390625
344;35,08115768;7697,855469
344;41,80693436;10021,46582
344;43,43822861;10061,89063
456;44,22113419;9964,232422
456;44,93095398;9949,787109
456;43,82405472;10067,4082
456;44,87731552;9978,150391
456;43,85474396;10030,66016
456;45,17374039;9710,856445
456;43,94006348;10152,75195
456;45,09894943;9948,998047
456;43,97422409;10091,56152
456;44,81887436;10010,17383
456;44,24214172;10060,32031
456;45,00355148;10017,25977
456;44,17511749;10044,83789
456;44,33028793;10004,6582
456;44,51210785;10181,10156
456;43,98170853;10098,12988
456;45,43159103;9702,195313
456;45,35283661;10036,69531
456;44,43886566;10060,84863
456;45,29138184;9997,048828
456;44,39963531;10022,52148
456;45,06884766;10044,5791
456;44,52691269;10055,33789
456;35,74142075;8113,744141
456;35,41817093;8082,50293
320;37,06056213;7749,044922
320;36,0838356;8092,733398
320;35,6908989;8026,310547
320;36,26692963;8025,77832
320;35,62115479;8008,187012
320;35,59881973;8048,37793
320;36,25473022;8026,306641
320;36,62004471;8051,25293
320;36,61080551;7955,154297
320;36,23628998;8064,916992
320;36,01749039;8051,516602
320;35,27316284;8074,101563
320;36,28498077;7967,762695
320;34,97000504;8145,776367
320;35,50691986;7978,266602
320;36,50628662;7961,463867
320;35,20993423;8092,211426
320;36,42987442;7926,540527
320;35,74306488;8096,669922
320;35,43058014;8015,283203
320;36,57612991;7928,113281
320;43,57514191;9894,650391
320;42,76111603;10062,16016
416;42,14742279;10164,55664
416;42,94247055;10167,44727
416;42,67489624;10085,53125
416;42,85197067;10159,84277
416;42,70198441;10068,72852
416;42,705513;10182,94531
416;42,01330566;10171,92188
416;43,05995178;9983,404297
416;42,4725914;10055,07422
416;43,80054092;9830,067383
416;42,53465271;10056,38867
416;43,99330902;9684,344727
416;42,59685898;10132,00586
416;44,49115753;9690,384766
416;42,44641876;10101,2793
416;37,13760757;8538,820313
416;36,14884567;8446,130859
416;33,79953003;8038,645508
416;34,53234863;7896,869629
416;33,37623215;8159,700195
528;33,15633011;8115,84668
528;35,0088501;7663,719727
528;33,67039871;8219,550781
528;33,32723236;8131,603516
528;34,95661926;7927,327637
528;34,21164322;8011,615234
528;33,63502884;8147,870117
528;34,09342957;8140,783203
528;34,6593895;7942,546875
528;35,04943848;8029,983398
528;34,14795303;8173,064941
528;34,75415421;8024,202637
528;34,95312881;8006,880859
528;34,3619957;8183,320313
528;34,34223938;8094,836426
528;35,12428665;7992,967773
528;33,96048355;8132,380859
528;35,27287674;7864,039063
528;34,32219315;8012,661621
528;35,40847015;8603,404297
528;36,50106812;8442,991211
528;36,11555481;8430,902344
528;35,78717422;8622,306641
528;36,22109604;8577,939453
528;35,53886414;8488,150391
528;35,25202942;8458,46875
528;36,51592255;8452,180664
528;36,80645752;8190,65625
528;35,16290283;8622,829102
528;35,62049103;8558,513672
528;36,41381836;8461,359375
528;35,81381226;8513,09668
528;36,34805298;8515,179688
528;36,52407837;8536,708008
528;35,65109253;8575,841797
528;35,38612747;8582,140625
528;36,52257156;8570,066406
528;36,22049332;8347,412109
528;36,00510025;8391,792969
528;36,08604813;8522,017578
528;35,76316833;8675,87207
528;35,77144623;8521,488281
528;23,95464516;7066,141602
528;24,1102829;7086,094727
528;24,75191879;6993,415039
440;24,52563095;6970,052734
440;24,56933212;7091,875
440;23,96448517;7102,648926
440;24,33018494;6988,162109
440;23,9266777;7095,826172
440;24,31385422;7024,141602
440;24,51161003;7138,61377
440;24,14709282;7058,262695
440;24,19749832;7070,621094
440;24,46755409;7017,045898
440;24,64776421;6999,19043
440;24,88915062;7061,955078
440;24,30298042;7081,644531
440;24,31225204;7153,319336
440;25,18914795;6951,664551
440;25,1183567;7036,480469
440;25,48127556;6877,642578
440;25,18992996;7005,75293
440;21,39713669;5969,462891
440;21,35550308;6059,242188
440;21,77420998;5916,680176
440;20,87843132;6009,623535
440;20,60271835;6026,4375
440;21,42221069;5992,027344
440;21,38262558;6015,139648
440;21,21613312;5964,200684
440;21,92181396;5904,077148
440;42,95187378;9964,49707
440;42,63534546;10009,12305
456;42,23282242;10115,99023
456;43,17683411;10008,33984
456;42,44236755;10184,7793
456;41,76193619;10162,19336
456;42,15719604;10029,33984
456;41,66796494;10234,66211
456;42,89231491;10087,375
456;42,09095001;10224,42676
456;42,51614761;10137,24805
456;42,26754761;10151,43164
456;41,30767441;10155,63672
456;40,91215515;10234,39258
456;41,86820602;10087,36523
456;41,16115189;10083,6875
456;41,00508881;10161,14258
456;41,72787476;10081,59375
456;42,11264801;10045,35645
456;34,87260437;8519,910156
456;36,80543518;8994,605469
456;36,82076645;9021,669922
456;37,90011597;9002,239258
456;36,96220016;9138,756836
456;36,64088058;9137,436523
456;36,69308472;9168,158203
456;37,91360855;8989,630859
456;37,82706833;8903,77832
456;39,37242508;9529,423828
456;42,10171127;10092,0957
456;42,47714615;10092,35352
416;42,52483749;10077,91602
416;42,71287918;10014,90234
416;42,54493332;10058,48242
416;43,03743744;10024,09766
416;42,33663177;10218,38672
416;42,70209503;10063,99414
416;43,10947037;10148,01172
416;42,65733337;10224,69531
416;43,83237076;9970,277344
416;43,82461166;9950,314453
416;43,637146;10023,04102
416;44,33363342;9645,753906
416;42,90242767;10016,7373
416;42,58116913;10055,08203
416;42,84530258;9981,037109
416;42,4875946;10057,69531
416;42,51462173;10095,77734
416;43,07987213;10129,90234
416;43,70770264;9954,779297
416;43,55176163;9993,639648
416;44,21659851;9604,263672
416;42,72012329;9979,979492
416;42,51975632;10064,78516
416;42,58514023;10007,27832
416;42,74329376;10029,08594
416;42,6039238;10065,56836
416;42,84555817;10177,68262
416;43,63477325;10011,49023
416;43,52857971;10055,07324
416;44,0179863;9900,69043
416;43,47447968;9927,210938
416;44,27900314;9665,697266
416;42,36013031;10065,83789
416;42,78539276;10041,1543
416;42,31364822;10190,02148
416;39,20580292;10103,91016
416;41,11068344;9892,546875
456;41,05092239;9686,986328
456;39,72039413;10088,67578
456;39,57664871;10007,28906
456;39,82491684;10080,80762
456;40,54068375;9914,085938
456;39,98491287;10125,96582
456;39,83851242;10036,43555
456;40,64753723;10021,46094
456;39,80221939;10094,98535
456;40,89533234;10104,16992
456;40,1841774;9968,423828
456;40,74207306;9984,181641
456;39,4024086;10137,25391
456;40,45947266;10190,55078
456;39,93476105;10060,58594
456;40,06106949;10019,89648
456;39,62434387;10051,65918
456;39,87683487;9963,175781
456;39,28683853;10041,41992
456;39,65111923;10253,56836
456;40,5658493;9962,125
456;40,76441956;9924,332031
456;40,87815475;9785,426758
456;39,27766037;10128,58789
456;39,64437485;10011,48438
456;39,65842819;10048,76953
456;40,52465439;9958,980469
456;39,97451401;9981,814453
456;40,5367775;9945,320313
456;40,52074051;10005,44922
456;40,30418777;9842,136719
456;40,02316284;9967,382813
456;40,56206894;9956,882813
456;39,71671295;9988,640625
456;40,18405533;10071,33984
456;41,33615112;9711,902344
456;39,58285522;10005,18945
456;38,98970413;10222,58203
456;39,45058441;10243,5918
456;39,4461937;10158,52246
456;39,34241104;10197,90625
456;40,33249664;10079,22266
456;40,66807556;9957,928711
456;40,88858414;9783,591797
456;39,4358139;10167,70605
456;39,52031326;10146,17871
456;39,79469299;10049,29297
456;39,66762161;10130,16602
456;40,20077896;10210,7627
456;40,93893051;9946,109375
456;40,96887589;10046,93066
456;39,23684692;10270,09863
456;39,7844429;10207,10449
456;39,51168823;10236,2373
456;40,08166504;10057,1709
456;39,61781693;10206,83984
456;40,64889526;9953,195313
456;31,33449173;6961,905273
456;32,36170197;6985,023438
344;32,34808731;6812,510742
344;31,49766541;6891,291992
344;31,22298813;7007,069336
344;30,9167881;7267,51709
344;32,03254318;6965,328613
344;31,27223015;7028,337891
344;30,88850403;7130,475586
344;31,92483902;7047,244141
344;32,02980423;7002,614258
344;32,26170349;6792,039063
344;31,45539093;7003,126953
344;31,59612274;7123,120605
344;31,94638062;7013,37793
344;31,99094391;6875,27002
344;30,40761948;7173,53125
344;30,74522781;7140,707031
344;31,66776848;7035,165039
344;31,97409248;6989,737305
344;31,90703392;7027,550293
344;31,45892334;7104,208984
344;31,05675125;7177,992188
344;31,89869881;7012,580566
344;31,77883148;6982,650391
344;31,62281227;7098,97168
344;31,34667206;7063,793945
344;31,52716255;7108,947754
344;32,1226387;6998,666992
344;32,33192062;6940,123047
344;32,15670013;7027,012695
344;31,09800911;7174,319336
344;31,30338097;7163,29541
344;32,21872711;7038,304199
344;32,43723297;6972,674805
344;32,43358231;6978,983398
344;32,24940109;7006,810059
344;31,41949844;7045,928711
344;31,51295853;6992,891602
344;31,55571747;6967,945313
344;31,16509819;7036,470703
344;31,34399223;7024,141602
344;31,45774841;6947,204102
344;31,27321815;7057,999023
344;31,87698936;6972,943359
344;33,4581871;7274,095215
344;35,06323242;7467,856445
344;34,9197197;7349,453125
432;34,22152328;7564,736328
432;34,27532959;7514,066406
432;33,94369507;7617,246094
432;33,90827179;7625,658203
432;34,37360001;7505,669922
432;35,2583847;7467,328125
432;35,02305222;7448,162109
432;34,1422081;7442,137695
432;33,65822983;7596,774414
432;34,6493988;7468,384766
432;36,14359283;8701,078125
432;35,93210983;9041,867188
440;37,27627563;8598,152344
440;35,39402008;8968,886719
440;36,11221313;8869,373047
440;37,25471878;8793,488281
440;35,65762711;8940,276367
440;36,78829956;8823,431641
440;37,53426743;8731,794922
440;37,702034;8559,570313
440;36,72951508;8816,078125
440;37,37852097;8788,246094
440;37,41268158;8850,996094
440;36,13120651;8729,960938
440;36,27965927;9011,936523
440;37,15763474;8559,033203
440;36,90338135;8794,021484
440;37,2854538;8774,859375
440;36,28367615;8934,486328
440;36,3819313;8829,457031
440;37,13510895;8822,371094
440;36,48022842;8805,313477
440;36,83009338;8934,476563
440;36,26738358;8826,323242
440;35,71351624;8987,009766
440;37,29275513;8791,664063
