Density;OUT;PV
368;53,93042374;8068,654297
368;53,68174362;8030,317871
368;53,97409821;8014,565918
368;53,61754227;8034,77832
368;54,46332932;7928,723145
368;36,65633392;5929,228027
368;37,06372452;5993,791504
368;37,18870926;5997,998047
432;37,3972168;5939,732422
432;36,96571732;6044,990234
432;37,33953476;6044,980469
432;37,82572556;5915,304688
432;37,47436905;6070,714355
432;37,53756332;6021,100098
432;38,00033951;6058,375488
432;38,11319351;6023,203125
432;38,22443771;6025,037109
432;37,94604492;6083,581055
432;37,99956512;5993,541992
432;37,76989746;6063,104492
432;38,28087997;5993,283203
432;37,97829437;5964,130859
432;38,65956116;5940,769043
432;38,52248001;5928,96875
432;38,37095642;5956,785645
432;38,24032974;6023,990723
432;38,77811813;6038,691406
432;38,98046494;5999,323242
432;38,98716354;5971,745605
432;38,99160004;5977,526367
432;38,4783783;5978,303223
432;38,51028824;6045,777344
432;63,02033997;9531,59668
432;62,6008606;9510,068359
400;61,86532593;9594,595703
400;61,41560364;9607,462891
400;61,58650208;9561,78125
400;62,03578186;9384,330078
400;61,61290741;9460,195313
400;61,29326248;9518,728516
400;61,9960022;9379,865234
400;61,93405914;9434,990234
400;62,31577682;9451,78418
400;62,44151306;9522,138672
400;61,66813278;9560,195313
400;62,19390106;9417,144531
400;61,45661926;9594,859375
400;62,18896866;9461,501953
400;62,36442566;9463,085938
400;61,6679306;9546,826172
400;62,40821457;9438,398438
400;62,57840347;9362,283203
400;68,59095764;9416,09082
400;58,51806641;10034,54297
400;60,23698807;9964,995117
456;59,91501236;9987,299805
456;60,09760666;9981,530273
456;60,02855682;10038,23535
456;60,11684036;10025,8916
456;60,30644608;9947,145508
456;60,00571442;9999,908203
456;60,0076828;10015,38184
456;59,64387894;9995,966797
456;59,78514862;10004,37305
456;59,82143402;10057,39551
456;59,92711639;10044,5293
456;59,5616951;10018,81445
456;59,38624191;10045,05664
456;59,66000366;10093,61426
456;59,92045593;9920,892578
456;59,14567184;10106,21875
456;59,76396561;9936,380859
456;60,04656601;9952,916016
456;59,81909943;9964,725586
456;59,47630692;10061,58691
456;59,51483917;9957,375977
456;59,80805969;9962,095703
456;60,06091309;9942,152344
456;59,27774429;10020,63867
456;46,62811279;7725,822266
456;47,05862808;7719,783203
456;47,06365967;7699,560547
400;47,02412415;7696,151367
400;47,17697144;7646,806641
400;46,99452209;7682,502441
400;46,80360794;7709,541992
400;47,01475906;7704,025391
400;46,97459793;7699,291016
400;46,75537872;7719,503418
400;46,93352509;7705,350586
400;46,73524857;7730,287109
400;46,98784637;7707,443848
400;46,99490738;7679,875977
400;46,72767639;7686,17041
400;46,65826035;7721,611328
400;46,79239655;7708,231445
400;46,97332382;7683,025391
400;47,0382576;7675,42041
400;46,93366623;7709,007813
400;46,79436111;7717,938477
400;47,01557159;7708,490234
400;46,79542542;7707,962891
400;47,11849213;7708,480469
400;47,19657898;7666,480957
400;47,32990265;7672,525391
400;47,11010361;7736,322266
400;47,11985016;7712,427246
400;47,0026741;7750,744141
400;47,0385704;7708,230957
400;47,09385681;7665,953125
400;39,05502701;6967,949707
400;39,68750763;6983,19873
400;39,32433319;7034,895996
440;38,95099258;6933,581055
440;38,75593948;6980,557617
440;39,48586273;6973,461426
440;38,96035004;7010,746094
440;38,9630661;6983,708008
440;39,12896347;6989,74707
440;38,97336197;6990,006348
440;39,25888824;7023,075195
440;38,92086029;6996,833984
440;38,97989655;7004,976563
440;38,8853569;7010,487305
440;39,12400818;7006,281738
440;39,00213242;6997,620605
440;39,41792679;6934,103516
440;38,77549744;7062,722656
440;38,95318985;7018,630859
440;38,67837524;7041,722656
440;38,81069183;6989,488281
440;38,69794083;7019,676758
440;38,57926178;7027,810059
440;38,35641861;6950,897461
440;38,32446289;6973,207031
440;38,83390045;6979,51123
440;38,12091064;7060,356445
440;38,74227142;6948,78418
440;38,56283569;6967,431641
440;38,18808746;6994,211914
440;38,23740005;7016,258301
440;37,77312851;7083,727051
440;38,15047836;7031,487305
440;39,35738754;6948,795898
440;52,26862717;8786,59082
440;53,61426544;8810,222656
440;54,10269928;8686,854492
440;54,24859238;8786,341797
440;54,13965225;8757,991211
440;54,40406799;8811,009766
440;54,21168137;8783,193359
440;54,68013763;8698,666016
440;53,81392288;8882,679688
440;54,46340179;8748,269531
440;53,94511795;8850,925781
440;54,00941467;8803,400391
440;53,97257233;8912,609375
440;53,74160767;8877,695313
440;54,2238121;8828,600586
440;54,20746231;8832,787109
440;53,76635742;8863,517578
440;54,6895752;8714,930664
440;54,02123642;8833,587891
440;54,38467789;8833,841797
440;53,89440536;8791,324219
440;53,91473389;8841,466797
440;53,50592422;8844,083984
440;54,43868256;8751,428711
440;53,93173218;8849,341797
440;54,49428177;8806,294922
440;54,01369095;8851,698242
440;54,44368362;8815,214844
440;34,02894211;5930,802734
440;34,09903717;5900,613281
528;33,79376602;5899,03418
528;34,26198196;5958,614258
528;34,56859207;5997,469238
528;34,84410095;5977,256836
528;34,79039001;5987,50293
528;34,7870903;6016,375977
528;34,94238281;5978,841797
528;34,71507263;6029,76123
528;34,51634979;6004,555664
528;34,62026978;5996,15332
528;34,62229156;6002,985352
528;34,01044464;6023,188477
528;33,57740402;6012,698242
528;51,18994141;7901,962891
528;52,28933334;7950,783691
432;52,33134842;7974,141602
432;52,34994125;8017,456055
432;52,13889694;8033,208984
432;52,51823044;7972,835449
432;52,19429779;8015,357422
432;52,18344498;8066,022461
432;52,19839859;7999,605469
432;52,21465683;7924,277344
432;51,91827774;7996,466309
432;52,0458374;8012,203125
432;52,09734726;7999,346191
432;52,01844406;7999,351563
432;52,20577621;7997,244141
432;44,87253952;7018,884277
432;50,03378296;7685,387695
368;51,83641434;8031,628418
368;52,13874054;8027,172852
368;51,7173996;8012,991211
368;52,49336243;7925,842773
368;53,16270065;8012,212891
368;52,73826981;7982,283691
368;52,19026184;8000,128906
368;51,97183609;8019,299805
368;52,0440712;8015,880859
368;51,99654388;8006,692383
368;52,38303757;7974,678711
368;52,03128052;8041,345703
368;52,43677521;7964,422852
368;52,63461685;8008,794922
368;52,66147614;7998,290039
368;52,59764099;8031,375
368;52,96693802;7981,237305
368;52,84103012;7993,571289
368;53,09299469;7963,386719
368;53,08252716;7985,163574
368;52,80140686;8041,869141
368;53,06318665;8080,196289
368;53,29211426;7947,101563
368;53,05209732;7988,058594
368;53,33717346;7979,133789
368;53,12761688;8011,42041
368;53,30291367;8018,771484
368;53,53885269;7960,754883
368;53,42685699;7965,489746
368;53,37435913;7987,26709
368;53,15216827;8027,432617
368;53,26023102;7993,301758
368;54,81688309;7914,291016
368;54,29523468;8041,345703
368;53,84806442;8000,398438
368;53,84963608;7942,376953
368;53,80108643;8004,330078
368;54,63152695;7977,818359
368;54,57505417;7939,232422
368;53,57038498;8021,662109
368;54,24022293;7954,985352
368;53,8773613;8045,546875
368;53,9515686;7936,606445
368;53,81611252;7965,479492
368;53,98781204;7925,319336
368;53,69490433;7950,78418
368;53,32960892;8031,897461
368;53,55006409;7995,668945
368;53,21365738;8003,288086
368;53,35995865;7977,813477
368;52,89173508;8034,259766
368;53,248909;7959,704102
368;52,79690933;8025,857422
368;52,92369843;7974,933594
368;52,6468544;7957,087891
368;52,93614197;7988,05957
368;53,09624481;7955,507813
368;53,09798431;7938,958984
368;58,82159424;10040,86133
368;59,96789932;9949,238281
456;60,95315552;9902,773438
456;60,64864731;9938,473633
456;59,86460876;10086,79199
456;60,11154175;10166,3418
456;60,93741226;10021,95508
456;60,94820786;9975,749023
456;60,41450882;10124,59082
456;60,75693512;9930,335938
456;60,58536148;9951,082031
456;60,68640137;9943,462891
456;59,92378998;10132,73438
456;60,57623672;9972,341797
456;60,94796753;9992,283203
456;60,41842651;10107,26953
456;60,93209076;9921,674805
456;60,39874268;9980,488281
456;60,06272125;10175,7793
456;61,17482376;9911,174805
456;60,3873558;10114,35547
456;60,24774933;10105,43945
456;60,69890976;10070,25195
456;61,32904053;9894,900391
456;60,24976349;10123,80273
456;56,37833023;10095,18945
456;57,37143326;9961,307617
456;57,00432968;9978,380859
456;56,74894714;10058,44141
456;56,81206131;10026,93848
456;57,17232895;9994,12793
456;57,6084938;9906,96875
456;57,00342178;9952,397461
456;57,41678619;10014,08008
456;57,08091354;10040,06445
456;57,02700806;9952,916016
456;57,19212723;9895,421875
456;56,83082199;10036,65625
456;56,6642189;10075,76465
456;56,69282913;10039,28125
456;57,22882843;9944,503906
456;57,45902634;10000,96484
456;57,18556595;9968,667969
456;57,45478439;10046,35254
456;58,78475952;9937,689453
456;38,30111313;6530,624023
456;38,82321548;6521,704102
432;38,32204819;6574,45752
432;38,71654129;6481,269531
432;39,02292633;6455,545898
432;38,62995529;6484,169922
432;38,71199036;6442,683594
432;38,71427155;6478,648438
432;38,94229126;6469,977051
432;38,57583618;6464,98877
432;38,77519226;6419,844727
432;38,8914299;6500,694336
432;38,28603745;6576,301758
432;38,09285736;6552,152344
432;38,83140182;6521,694336
432;38,8686142;6518,554688
432;38,69258499;6532,468262
432;38,96388245;6503,066406
432;38,57420349;6554,245117
432;38,87068939;6514,088867
432;39,0498848;6500,435059
432;39,10514832;6458,176758
432;38,98282242;6519,068359
432;39,05192947;6506,206055
432;38,87721252;6498,332031
432;39,03047943;6480,487305
432;38,73608398;6547,686523
432;38,90943527;6468,402344
432;38,805336;6488,360352
432;38,96870422;6500,697266
432;32,91194153;5986,1875
432;33,24922943;5957,054688
528;32,77521515;5967,818359
528;32,76190186;6003,77832
528;32,70811844;5994,320313
528;32,63025284;6008,492676
528;32,61120987;6018,99707
528;32,9650383;5988,818359
528;32,87685394;6019,525391
528;33,11118698;5995,894531
528;33,10773849;6004,296387
528;33,10441971;6009,030273
528;32,96096039;6038,431641
528;33,01053619;6030,020508
528;32,95015335;5998,794922
528;32,84753036;6015,060547
528;32,80800629;6041,3125
528;33,00048447;5971,216797
528;33,17485809;5904,540527
528;32,96727371;5955,470215
528;32,97545242;5952,57959
528;33,03713989;5943,390625
528;32,84001923;5980,93457
528;32,95544815;5981,204102
528;32,9888916;5973,325195
528;33,01541519;5985,399902
528;33,00749207;6038,163086
528;33,00831223;6028,451172
528;33,21024323;5961,774414
528;32,97571945;6031,604492
528;32,85239792;6016,644531
528;32,7130127;6004,825195
528;32,9282608;5964,918457
528;32,84676743;5992,745117
528;32,80742645;5988,808594
528;32,77491379;5998,515625
528;33,10664749;5938,675781
528;33,14857864;5996,941406
528;32,99849319;5999,054199
528;32,94627762;6016,904297
528;32,79694366;6042,618164
528;33,02604675;5990,662109
528;33,06578064;5976,210938
528;33,15719604;5943,390625
528;32,91826248;6048,139648
528;33,21551895;5991,958008
528;32,75786209;6036,847656
528;32,92489243;5976,73877
528;33,49262619;6063,889648
528;51,85575104;8051,571289
528;51,98839188;8010,63916
400;52,14364624;7991,213867
400;52,10132599;8024,283203
400;52,0768013;8010,369141
400;52,19768524;7972,834961
400;52,3364563;7927,416992
400;51,89750671;8032,685547
400;51,4866066;8065,763672
400;51,79814148;7998,030273
400;51,90491104;7960,237793
400;52,0779686;7984,645508
400;51,64197159;8030,84082
400;51,68346786;7963,910156
400;51,71417236;8011,944336
400;51,87098312;7971,260742
400;51,69338989;8027,442383
400;51,34526825;8060,25293
400;51,48182678;8036,617188
400;51,52586365;7990,156738
400;51,67412949;7950,779297
400;51,79029846;7965,749023
400;51,60267639;8046,587891
400;51,70491791;7988,054688
400;58,83055115;10006,99414
400;59,56546021;9969,988281
456;60,03186417;9933,490234
456;59,27355194;10128,00977
456;59,55406189;10058,9707
456;60,18057632;10037,44336
456;60,39628601;9931,387695
456;59,77210617;10029,03516
456;60,10258102;10038,48438
456;60,08626175;9981,789063
456;60,35477448;10011,70898
456;60,20557785;9952,646484
456;60,04302216;10057,12207
456;59,91996002;10136,92871
456;61,10407257;9887,285156
456;61,33693314;9884,933594
456;61,09981155;9815,615234
456;59,84495163;10130,62988
456;59,73202896;10186,54297
456;60,63459778;9925,621094
456;61,00151825;9966,310547
456;60,42993164;10117,76367
456;60,02886581;10005,93848
456;60,74523163;9934,801758
456;60,75679398;9950,285156
456;61,00515747;9950,8125
456;60,66684341;10107,27148
456;50,99004364;8987,414063
456;51,59020233;9002,114258
456;52,00209427;8974,033203
528;51,99866104;9050,946289
528;51,8633194;8990,837891
528;51,69575882;9034,142578
528;52,17084885;8970,355469
528;52,10667038;8926,522461
528;51,94355011;9017,597656
528;52,19638062;8984,529297
528;51,82988739;9021,803711
528;51,95213318;8998,710938
528;51,99782562;8997,914063
528;52,04016876;8977,969727
528;52,28329468;8992,930664
528;51,9136734;9031,53125
528;51,83367538;8952,505859
528;51,72603989;9042,802734
528;52,09745789;8981,119141
528;52,3730545;8985,849609
528;53,24623108;8979,021484
528;48,99958038;8428,798828
528;49,41721725;8458,998047
528;49,19129944;8500,732422
528;48,95811462;8582,633789
528;49,27003098;8519,898438
528;49,41056442;8472,113281
528;49,34695816;8508,871094
528;49,36483002;8475,796875
528;49,34405899;8497,847656
528;49,57674408;8471,0625
528;50,00868225;8485,768555
528;50,36634064;8484,193359
528;50,40372467;8492,855469
528;50,44272995;8523,572266
528;50,37963104;8525,146484
528;50,59683609;8499,414063
528;50,13858795;8528,296875
528;50,01751709;8522,78418
528;49,49975586;8492,326172
528;49,57157898;8483,148438
528;49,52816391;8494,957031
528;49,39823151;8520,681641
528;47,4317894;8124,29834
528;48,01068497;7935,032227
528;48,30739975;8008,794922
432;48,38539124;8047,634766
432;48,38153076;7996,456055
432;48,58701324;7964,692383
432;48,31449509;8027,950684
432;48,4393692;8036,083984
432;48,52398682;8011,944336
432;48,65115738;7957,865234
432;48,10271072;7993,575684
432;48,07142639;7909,297363
432;47,86101151;8003,277832
432;47,84239197;8030,846191
432;47,74596405;8059,464844
432;47,83589554;8017,714844
432;47,78992081;8021,132813
432;48,0263176;8021,402344
432;48,04710388;7997,50293
432;47,99505997;8001,180664
432;48,20648956;8029,804199
432;48,38275146;7980,439453
432;48,31224442;7994,099121
432;48,04480743;8051,585938
432;48,37475204;7980,439453
432;48,56025696;7974,145508
432;48,50506592;7998,828125
432;48,74623871;7988,851563
432;48,72417068;8033,212891
432;49,25462723;7927,15918
432;48,99919128;7986,749023
432;49,01490021;7938,709961
432;48,77898026;7963,900391
432;48,61925888;7979,920898
432;48,32060623;8014,306641
432;48,43975067;7995,669434
432;48,57400894;8007,219727
432;48,52920532;8053,166504
432;48,49211502;8021,133789
432;48,873909;8008,266602
432;48,66611099;7974,150391
432;48,6041832;7984,905273
432;48,69543839;7964,951172
432;48,2843132;7990,157227
432;48,71770859;7999,077148
432;48,21751404;8006,951172
432;45,62971115;7996,984375
432;45,45465088;8037,668457
432;45,57965851;7999,086914
432;45,41187668;8014,296875
432;45,17695236;8016,668945
432;45,29696655;8021,392578
432;45,59076691;7931,882813
432;45,57659149;7970,732422
432;45,60583115;8002,231445
432;45,54576492;7986,224609
432;45,66493988;7882,537598
432;45,51662445;7978,077148
432;45,43920517;7984,915039
432;45,43262482;8016,678223
432;45,40424728;7992,259766
432;45,26463318;7999,345703
432;45,39212799;7960,765625
432;45,08069992;8045,272461
432;45,32759476;7998,818359
432;45,46554184;7968,898438
432;45,33070755;8000,930664
432;45,25376129;8031,110352
432;45,22240448;8056,295898
432;45,59776306;7923,220703
432;45,23840332;8018,770996
432;45,31001282;7999,346191
432;45,4949913;7961,019531
432;45,19337082;8010,115234
432;45,48151398;7969,157715
432;45,10982513;8045,546875
432;45,54239273;7944,749023
432;41,79524994;6980,558594
432;41,93931961;6982,92041
432;42,12796021;7095,014648
432;42,33528137;6989,74707
432;42,06587219;7023,348633
432;42,41711044;6965,069336
432;42,09040833;7032,797852
432;42,41649246;6948,524902
432;42,1376915;7010,487305
432;42,20510483;7056,952148
432;42,14832687;7065,094727
432;42,42783356;7038,314453
432;42,15869141;7043,033203
432;42,63167191;6986,597168
432;42,53254318;7034,118164
432;42,43193054;7038,822754
432;42,4493103;7072,160645
432;42,89186478;6965,069336
432;42,30680466;7101,572754
432;42,56697464;7008,913086
432;42,47683716;7050,394531
432;42,86272812;6970,850098
432;43,02140808;6928,323242
432;42,86127853;6957,993164
432;42,73527908;6963,763672
432;42,88214493;6998,666992
432;42,85209274;6997,092773
432;42,88824081;6951,68457
432;42,58071518;7039,620605
432;42,53917313;7057,470215
432;42,50784302;7075,320801
432;42,89440918;6958,492188
432;42,3769722;7068,762207
432;42,75899506;6979,242188
432;43,00838852;6957,724609
432;43,01883698;6943,541992
432;42,84025955;7016,786621
432;42,78106308;7004,716797
432;42,91894531;7013,108398
432;42,626297;7065,613281
432;43,25258636;6926,219727
432;42,9899292;7014,424805
432;42,92169189;7024,132324
432;43,03756332;7008,125977
432;43,1880722;7054,589844
432;43,22169495;7023,075195
432;43,3424263;6978,724609
432;43,58418274;6909,166992
432;43,35731125;6980,289063
432;43,23210526;6994,730469
432;43,32481766;6956,677734
432;43,09042358;7068,762695
432;42,9615097;7015,202148
432;42,88431168;7004,188477
432;43,12253952;7006,032715
432;43,36900711;6947,219238
432;43,31661606;6996,574219
432;43,36030197;6984,484863
432;43,57025146;6957,724609
432;43,49868011;7010,228516
432;43,65406418;6964,810547
432;43,54362106;6922,810547
432;43,13072586;6964,541016
432;42,9335022;6980,558105
432;42,93126678;7039,091797
432;43,11672974;7022,039063
432;43,38862228;6952,203125
432;43,29701614;7016,268555
432;43,18893433;7023,613281
432;43,46512222;6976,352539
432;43,35896301;6975,574219
432;43,55479431;6952,212891
432;43,46140671;6969,535156
432;43,11296463;6958,770996
432;42,23271179;7023,085449
432;53,04330444;8795,261719
432;52,8078804;8805,498047
384;52,78430557;8804,96875
384;53,43610764;8780,042969
384;53,39691162;8856,427734
384;53,56408691;8800,779297
384;53,86738586;8818,094727
384;53,67351913;8806,294922
384;53,03049469;8834,371094
384;53,36234665;8793,169922
384;53,13132858;8784,234375
384;53,6419754;8782,933594
384;53,54703903;8829,388672
384;53,4780426;8766,119141
384;53,4667778;8820,208984
384;53,16333389;8845,404297
384;53,247509;8849,34082
384;52,89170456;8742,499023
384;52,84748077;8834,900391
384;53,16064835;8811,013672
384;53,46434021;8783,980469
384;53,27798462;8790,274414
384;53,23132706;8790,796875
384;53,00072479;8787,129883
384;52,98642349;8769,279297
384;52,81420517;8818,624023
384;52,89188766;8796,587891
384;52,96149826;8841,466797
384;52,86434555;8825,197266
384;53,38362885;8755,625
384;52,41756821;8957,229492
384;53,1750946;8768,492188
384;53,37713623;8709,160156
384;55,06477356;10113,56836
384;55,72650909;9980,742188
456;56,56321716;9938,743164
456;56,459198;9990,96875
456;56,16597748;10116,45801
456;57,07565308;9950,285156
456;56,37582397;10000,94531
456;56,57086182;10101,76758
456;56,90961456;9930,865234
456;55,89926147;10107,79688
456;56,64708328;10036,12695
456;57,1975174;9979,955078
456;56,97968292;10032,98633
456;57,48379517;9955,273438
456;57,92606735;9966,829102
456;57,00713348;10003,05273
456;57,46007538;10039,79492
456;57,26246643;10015,91992
456;57,5973053;10016,45313
456;57,38535309;9937,163086
456;57,27656937;9979,158203
456;56,94750214;10050,30469
456;57,21430969;9974,433594
456;57,10399246;9960,78418
456;57,26169205;9919,578125
456;57,81381607;9956,852539
456;57,18980789;10023,00586
456;57,55447769;10089,41797
456;57,41810226;9961,054688
456;57,64333344;9960,789063
456;57,49102783;10033,23633
456;57,50027084;9974,703125
456;57,20030975;9959,748047
