OUT;PV
24,75191879;6993,415039
24,52563095;6970,052734
24,56933212;7091,875
23,96448517;7102,648926
24,33018494;6988,162109
23,9266777;7095,826172
24,31385422;7024,141602
24,51161003;7138,61377
24,14709282;7058,262695
24,19749832;7070,621094
24,46755409;7017,045898
24,64776421;6999,19043
24,88915062;7061,955078
24,30298042;7081,644531
24,31225204;7153,319336
25,18914795;6951,664551
25,1183567;7036,480469
25,48127556;6877,642578
25,18992996;7005,75293
21,39713669;5969,462891
21,35550308;6059,242188
21,77420998;5916,680176
20,87843132;6009,623535
20,60271835;6026,4375
21,42221069;5992,027344
21,38262558;6015,139648
21,21613312;5964,200684
21,92181396;5904,077148
42,95187378;9964,49707
42,63534546;10009,12305
42,23282242;10115,99023
43,17683411;10008,33984
42,44236755;10184,7793
41,76193619;10162,19336
42,15719604;10029,33984
41,66796494;10234,66211
42,89231491;10087,375
42,09095001;10224,42676
42,51614761;10137,24805
42,26754761;10151,43164
41,30767441;10155,63672
40,91215515;10234,39258
41,86820602;10087,36523
41,16115189;10083,6875
41,00508881;10161,14258
41,72787476;10081,59375
42,11264801;10045,35645
34,87260437;8519,910156
36,80543518;8994,605469
36,82076645;9021,669922
37,90011597;9002,239258
36,96220016;9138,756836
36,64088058;9137,436523
36,69308472;9168,158203
37,91360855;8989,630859
37,82706833;8903,77832
39,37242508;9529,423828
42,10171127;10092,0957
42,47714615;10092,35352
42,52483749;10077,91602
42,71287918;10014,90234
42,54493332;10058,48242
43,03743744;10024,09766
42,33663177;10218,38672
42,70209503;10063,99414
43,10947037;10148,01172
42,65733337;10224,69531
43,83237076;9970,277344
43,82461166;9950,314453
43,637146;10023,04102
44,33363342;9645,753906
42,90242767;10016,7373
42,58116913;10055,08203
42,84530258;9981,037109
42,4875946;10057,69531
42,51462173;10095,77734
43,07987213;10129,90234
43,70770264;9954,779297
43,55176163;9993,639648
44,21659851;9604,263672
42,72012329;9979,979492
42,51975632;10064,78516
42,58514023;10007,27832
42,74329376;10029,08594
42,6039238;10065,56836
42,84555817;10177,68262
43,63477325;10011,49023
43,52857971;10055,07324
44,0179863;9900,69043
43,47447968;9927,210938
44,27900314;9665,697266
42,36013031;10065,83789
42,78539276;10041,1543
42,31364822;10190,02148
39,20580292;10103,91016
41,11068344;9892,546875
41,05092239;9686,986328
39,72039413;10088,67578
39,57664871;10007,28906
39,82491684;10080,80762
40,54068375;9914,085938
39,98491287;10125,96582
39,83851242;10036,43555
40,64753723;10021,46094
39,80221939;10094,98535
40,89533234;10104,16992
40,1841774;9968,423828
40,74207306;9984,181641
39,4024086;10137,25391
40,45947266;10190,55078
39,93476105;10060,58594
40,06106949;10019,89648
39,62434387;10051,65918
39,87683487;9963,175781
39,28683853;10041,41992
39,65111923;10253,56836
40,5658493;9962,125
40,76441956;9924,332031
40,87815475;9785,426758
39,27766037;10128,58789
39,64437485;10011,48438
39,65842819;10048,76953
40,52465439;9958,980469
39,97451401;9981,814453
40,5367775;9945,320313
40,52074051;10005,44922
40,30418777;9842,136719
40,02316284;9967,382813
40,56206894;9956,882813
39,71671295;9988,640625
40,18405533;10071,33984
41,33615112;9711,902344
39,58285522;10005,18945
38,98970413;10222,58203
39,45058441;10243,5918
39,4461937;10158,52246
39,34241104;10197,90625
40,33249664;10079,22266
40,66807556;9957,928711
40,88858414;9783,591797
39,4358139;10167,70605
39,52031326;10146,17871
39,79469299;10049,29297
39,66762161;10130,16602
40,20077896;10210,7627
40,93893051;9946,109375
40,96887589;10046,93066
39,23684692;10270,09863
39,7844429;10207,10449
39,51168823;10236,2373
40,08166504;10057,1709
39,61781693;10206,83984
40,64889526;9953,195313
31,33449173;6961,905273
32,36170197;6985,023438
32,34808731;6812,510742
31,49766541;6891,291992
31,22298813;7007,069336
30,9167881;7267,51709
32,03254318;6965,328613
31,27223015;7028,337891
30,88850403;7130,475586
31,92483902;7047,244141
32,02980423;7002,614258
32,26170349;6792,039063
31,45539093;7003,126953
31,59612274;7123,120605
31,94638062;7013,37793
31,99094391;6875,27002
30,40761948;7173,53125
30,74522781;7140,707031
31,66776848;7035,165039
31,97409248;6989,737305
31,90703392;7027,550293
31,45892334;7104,208984
31,05675125;7177,992188
31,89869881;7012,580566
31,77883148;6982,650391
31,62281227;7098,97168
31,34667206;7063,793945
31,52716255;7108,947754
32,1226387;6998,666992
32,33192062;6940,123047
32,15670013;7027,012695
31,09800911;7174,319336
31,30338097;7163,29541
32,21872711;7038,304199
32,43723297;6972,674805
32,43358231;6978,983398
32,24940109;7006,810059
31,41949844;7045,928711
31,51295853;6992,891602
31,55571747;6967,945313
31,16509819;7036,470703
31,34399223;7024,141602
31,45774841;6947,204102
31,27321815;7057,999023
31,87698936;6972,943359
33,4581871;7274,095215
