DateTime;EL04_Process_Recipe_Working,MESQuality,Density_Max;EL04_Process_Recipe_Working,Extruder,AltBom;EL04_Process_Recipe_Working,Extruder,DietCode;EL04_Process_Recipe_Working,Extruder,ProdOrderNum;EL04_Process_Recipe_Working,MESQuality,Density_Min;EL04_Process_Recipe_Working,MESQuality,Density_Target;EL04_Dry_Feed_Rate_PID,OUT;EL04_Dry_Feed_Rate_PID,PV;EL04_Dry_Feed_Rate_PID,SP
11/23/2023 3:02:11 PM;432;011-00;BK33725M;9871374;368;400;0;27,55773163;0
11/23/2023 3:02:16 PM;432;011-00;BK33725M;9871374;368;400;0;17,33197021;0
11/23/2023 3:02:21 PM;432;011-00;BK33725M;9871374;368;400;0;6,039777756;0
11/23/2023 3:02:26 PM;432;011-00;BK33725M;9871374;368;400;0;17,06287003;0
11/23/2023 3:02:31 PM;432;011-00;BK33725M;9871374;368;400;0;10,23572922;0
11/23/2023 3:02:36 PM;432;011-00;BK33725M;9871374;368;400;0;30,18891907;0
11/23/2023 3:02:41 PM;432;011-00;BK33725M;9871374;368;400;0;18,10936737;0
11/23/2023 3:02:46 PM;432;011-00;BK33725M;9871374;368;400;0;16,53463936;0
11/23/2023 3:02:51 PM;432;011-00;BK33725M;9871374;368;400;0;28,35506248;0
11/23/2023 3:02:56 PM;432;011-00;BK33725M;9871374;368;400;0;20,21232605;0
11/23/2023 3:03:01 PM;432;011-00;BK33725M;9871374;368;400;0;17,06287003;0
11/23/2023 3:03:06 PM;432;011-00;BK33725M;9871374;368;400;0;17,05290413;0
11/23/2023 3:03:11 PM;432;011-00;BK33725M;9871374;368;400;54;81,62670135;8500
11/23/2023 3:03:16 PM;432;011-00;BK33725M;9871374;368;400;54;3401,561035;8500
11/23/2023 3:03:21 PM;432;011-00;BK33725M;9871374;368;400;54;8102,770508;8500
11/23/2023 3:03:26 PM;432;011-00;BK33725M;9871374;368;400;54;8874,017578;8500
11/23/2023 3:03:31 PM;432;011-00;BK33725M;9871374;368;400;53,56789017;8922,585938;8500
11/23/2023 3:03:36 PM;432;011-00;BK33725M;9871374;368;400;52,60437393;9016,820313;8500
11/23/2023 3:03:41 PM;432;011-00;BK33725M;9871374;368;400;52,30220795;8912,349609;8500
11/23/2023 3:03:46 PM;432;011-00;BK33725M;9871374;368;400;52,06462479;8848,8125;8500
11/23/2023 3:03:51 PM;432;011-00;BK33725M;9871374;368;400;51,97061539;8750,373047;8500
11/23/2023 3:03:56 PM;432;011-00;BK33725M;9871374;368;400;51,6632576;8741,183594;8500
11/23/2023 3:04:01 PM;432;011-00;BK33725M;9871374;368;400;51,30856323;8759,561523;8500
11/23/2023 3:04:06 PM;432;011-00;BK33725M;9871374;368;400;51,36937332;8648,523438;8500
11/23/2023 3:04:11 PM;432;011-00;BK33725M;9871374;368;400;51,29341888;8615,703125;8500
11/23/2023 3:04:16 PM;432;011-00;BK33725M;9871374;368;400;50,97681046;8672,414063;8500
11/23/2023 3:04:21 PM;432;011-00;BK33725M;9871374;368;400;50,95433044;8605,996094;8500
11/23/2023 3:04:26 PM;432;011-00;BK33725M;9871374;368;400;50,86316681;8592,082031;8500
11/23/2023 3:04:31 PM;432;011-00;BK33725M;9871374;368;400;50,99106979;8534,594727;8500
11/23/2023 3:04:36 PM;432;011-00;BK33725M;9871374;368;400;51,06913376;8497,310547;8500
11/23/2023 3:04:41 PM;432;011-00;BK33725M;9871374;368;400;50,87284851;8548,767578;8500
11/23/2023 3:04:46 PM;432;011-00;BK33725M;9871374;368;400;50,88198853;8532,759766;8500
11/23/2023 3:04:51 PM;432;011-00;BK33725M;9871374;368;400;50,67227173;8568,203125;8500
11/23/2023 3:04:56 PM;432;011-00;BK33725M;9871374;368;400;50,46354294;8597,863281;8500
11/23/2023 3:05:01 PM;432;011-00;BK33725M;9871374;368;400;50,63321686;8518,837891;8500
11/23/2023 3:05:06 PM;432;011-00;BK33725M;9871374;368;400;50,80928421;8461,629883;8500
11/23/2023 3:05:11 PM;432;011-00;BK33725M;9871374;368;400;50,73946762;8493,124023;8500
11/23/2023 3:05:16 PM;432;011-00;BK33725M;9871374;368;400;50,76216125;8486,824219;8500
11/23/2023 3:05:21 PM;432;011-00;BK33725M;9871374;368;400;50,80369186;8470,798828;8500
11/23/2023 3:05:26 PM;432;011-00;BK33725M;9871374;368;400;50,90287018;8455,574219;8500
11/23/2023 3:05:31 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:05:36 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:05:41 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:05:46 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:05:51 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:05:56 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:01 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:06 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:11 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:16 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:21 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:26 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:31 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:36 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:41 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:46 PM;432;011-00;BK33725M;9871374;368;400;50,95920944;8447,1875;8500
11/23/2023 3:06:51 PM;432;011-00;BK33725M;9871374;368;400;50,83663559;8485,5;8500
11/23/2023 3:06:56 PM;432;011-00;BK33725M;9871374;368;400;50,84225464;8489,166992;8500
11/23/2023 3:07:01 PM;432;011-00;BK33725M;9871374;368;400;50,7074585;8529,611328;8500
11/23/2023 3:07:06 PM;432;011-00;BK33725M;9871374;368;400;50,71099091;8522,785156;8500
11/23/2023 3:07:11 PM;432;011-00;BK33725M;9871374;368;400;50,80120087;8491,539063;8500
11/23/2023 3:07:16 PM;432;011-00;BK33725M;9871374;368;400;50,75320435;8509,648438;8500
11/23/2023 3:07:21 PM;432;011-00;BK33725M;9871374;368;400;50,74353409;8517,791016;8500
11/23/2023 3:07:26 PM;432;011-00;BK33725M;9871374;368;400;50,63037872;8540,634766;8500
11/23/2023 3:07:31 PM;432;011-00;BK33725M;9871374;368;400;50,64021683;8530,398438;8500
11/23/2023 3:07:36 PM;432;011-00;BK33725M;9871374;368;400;50,8631897;8466,882813;8500
11/23/2023 3:07:41 PM;432;011-00;BK33725M;9871374;368;400;50,73108673;8512,548828;8500
11/23/2023 3:07:46 PM;432;011-00;BK33725M;9871374;368;400;50,64507294;8538,003906;8500
11/23/2023 3:07:51 PM;432;011-00;BK33725M;9871374;368;400;50,73390198;8501,775391;8500
11/23/2023 3:07:56 PM;432;011-00;BK33725M;9871374;368;400;50,67227936;8517,003906;8500
11/23/2023 3:08:01 PM;432;011-00;BK33725M;9871374;368;400;50,66517639;8520,671875;8500
11/23/2023 3:08:06 PM;432;011-00;BK33725M;9871374;368;400;50,60536957;8535,382813;8500
11/23/2023 3:08:11 PM;432;011-00;BK33725M;9871374;368;400;50,42527771;8569,249023;8500
11/23/2023 3:08:16 PM;432;011-00;BK33725M;9871374;368;400;50,49811554;8536,957031;8500
11/23/2023 3:08:21 PM;432;011-00;BK33725M;9871374;368;400;50,79064178;8442,972656;8500
11/23/2023 3:08:26 PM;432;011-00;BK33725M;9871374;368;400;50,86877441;8442,972656;8500
11/23/2023 3:08:31 PM;432;011-00;BK33725M;9871374;368;400;50,68054962;8514,113281;8500
11/23/2023 3:08:36 PM;432;011-00;BK33725M;9871374;368;400;50,77896881;8479,728516;8500
11/23/2023 3:08:41 PM;432;011-00;BK33725M;9871374;368;400;50,79039383;8483,93457;8500
11/23/2023 3:08:46 PM;432;011-00;BK33725M;9871374;368;400;50,83204651;8488,648438;8500
11/23/2023 3:08:51 PM;432;011-00;BK33725M;9871374;368;400;50,80626678;8489,964844;8500
11/23/2023 3:08:56 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:01 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:06 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:11 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:16 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:21 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:26 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:31 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:36 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:41 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:46 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:51 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:09:56 PM;432;011-00;BK33725M;9871374;368;400;50,81019592;8489,964844;8500
11/23/2023 3:10:01 PM;432;011-00;BK33725M;9871374;368;400;50,98100281;8438,786133;8500
11/23/2023 3:10:06 PM;432;011-00;BK33725M;9871374;368;400;50,99774933;8454,522461;8500
11/23/2023 3:10:11 PM;432;011-00;BK33725M;9871374;368;400;50,87236023;8502,821289;8500
11/23/2023 3:10:16 PM;432;011-00;BK33725M;9871374;368;400;51,07294464;8441,945313;8500
11/23/2023 3:10:21 PM;432;011-00;BK33725M;9871374;368;400;50,92088318;8500,998047;8500
11/23/2023 3:10:26 PM;432;011-00;BK33725M;9871374;368;400;50,85220718;8518,318359;8500
11/23/2023 3:10:31 PM;432;011-00;BK33725M;9871374;368;400;50,94362259;8480,775391;8500
11/23/2023 3:10:36 PM;432;011-00;BK33725M;9871374;368;400;50,99523926;8475,791016;8500
11/23/2023 3:10:41 PM;432;011-00;BK33725M;9871374;368;400;50,99982071;8483,147461;8500
11/23/2023 3:10:46 PM;432;011-00;BK33725M;9871374;368;400;51,00875092;8476,847656;8500
11/23/2023 3:10:51 PM;432;011-00;BK33725M;9871374;368;400;50,82653046;8545,619141;8500
11/23/2023 3:10:56 PM;432;011-00;BK33725M;9871374;368;400;50,90481567;8509,389648;8500
11/23/2023 3:11:01 PM;432;011-00;BK33725M;9871374;368;400;50,77711487;8540,892578;8500
11/23/2023 3:11:06 PM;432;011-00;BK33725M;9871374;368;400;50,74981689;8537,226563;8500
11/23/2023 3:11:11 PM;432;011-00;BK33725M;9871374;368;400;50,84778595;8498,894531;8500
11/23/2023 3:11:16 PM;432;011-00;BK33725M;9871374;368;400;50,73576355;8526,203125;8500
11/23/2023 3:11:21 PM;432;011-00;BK33725M;9871374;368;400;50,68249512;8535,640625;8500
11/23/2023 3:11:26 PM;432;011-00;BK33725M;9871374;368;400;50,81112289;8489,974609;8500
11/23/2023 3:11:31 PM;432;011-00;BK33725M;9871374;368;400;50,73878479;8514,392578;8500
11/23/2023 3:11:36 PM;432;011-00;BK33725M;9871374;368;400;50,60710526;8549,824219;8500
11/23/2023 3:11:41 PM;432;011-00;BK33725M;9871374;368;400;50,67144775;8515,698242;8500
11/23/2023 3:11:46 PM;432;011-00;BK33725M;9871374;368;400;50,58705902;8534,864258;8500
11/23/2023 3:11:51 PM;432;011-00;BK33725M;9871374;368;400;50,76544189;8483,945313;8500
11/23/2023 3:11:56 PM;432;011-00;BK33725M;9871374;368;400;50,85479736;8466,613281;8500
11/23/2023 3:12:01 PM;432;011-00;BK33725M;9871374;368;400;50,7114296;8520,680664;8500
11/23/2023 3:12:06 PM;432;011-00;BK33725M;9871374;368;400;50,91265106;8466,611328;8500
11/23/2023 3:12:11 PM;432;011-00;BK33725M;9871374;368;400;50,85129547;8494,169922;8500
11/23/2023 3:12:16 PM;432;011-00;BK33725M;9871374;368;400;50,8205452;8512,280273;8500
11/23/2023 3:12:21 PM;432;011-00;BK33725M;9871374;368;400;50,914814;8484,461914;8500
11/23/2023 3:12:26 PM;432;011-00;BK33725M;9871374;368;400;50,95244217;8480,255859;8500
11/23/2023 3:12:31 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:12:36 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:12:41 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:12:46 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:12:51 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:12:56 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:01 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:06 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:11 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:16 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:21 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:26 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:31 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:36 PM;432;011-00;BK33725M;9871374;368;400;50,81785965;8529,870117;8500
11/23/2023 3:13:41 PM;432;011-00;BK33725M;9871374;368;400;50,92335129;8496,533203;8500
11/23/2023 3:13:46 PM;432;011-00;BK33725M;9871374;368;400;51,062397;8462,675781;8500
11/23/2023 3:13:51 PM;432;011-00;BK33725M;9871374;368;400;51,0393219;8478,941406;8500
11/23/2023 3:13:56 PM;432;011-00;BK33725M;9871374;368;400;50,90802002;8520,15332;8500
11/23/2023 3:14:01 PM;432;011-00;BK33725M;9871374;368;400;51,03823471;8475,533203;8500
11/23/2023 3:14:06 PM;432;011-00;BK33725M;9871374;368;400;50,95607376;8497,578125;8500
11/23/2023 3:14:11 PM;432;011-00;BK33725M;9871374;368;400;51,08387756;8465,545898;8500
11/23/2023 3:14:16 PM;432;011-00;BK33725M;9871374;368;400;51,1240654;8458,739258;8500
11/23/2023 3:14:21 PM;432;011-00;BK33725M;9871374;368;400;50,91135788;8528,574219;8500
11/23/2023 3:14:26 PM;432;011-00;BK33725M;9871374;368;400;50,98038864;8500,737305;8500
11/23/2023 3:14:31 PM;432;011-00;BK33725M;9871374;368;400;51,06144714;8474,475586;8500
11/23/2023 3:14:36 PM;432;011-00;BK33725M;9871374;368;400;50,87125397;8539,050781;8500
11/23/2023 3:14:41 PM;432;011-00;BK33725M;9871374;368;400;50,8544693;8529,601563;8500
11/23/2023 3:14:46 PM;432;011-00;BK33725M;9871374;368;400;50,83142471;8522,246094;8500
11/23/2023 3:14:51 PM;432;011-00;BK33725M;9871374;368;400;50,85874176;8510,455078;8500
11/23/2023 3:14:56 PM;432;011-00;BK33725M;9871374;368;400;50,94442368;8484,722656;8500
11/23/2023 3:15:01 PM;432;011-00;BK33725M;9871374;368;400;50,71424484;8546,664063;8500
11/23/2023 3:15:06 PM;432;011-00;BK33725M;9871374;368;400;50,60786057;8561,893555;8500
11/23/2023 3:15:11 PM;432;011-00;BK33725M;9871374;368;400;50,72399902;8510,186523;8500
11/23/2023 3:15:16 PM;432;011-00;BK33725M;9871374;368;400;50,68704605;8512,808594;8500
11/23/2023 3:15:21 PM;432;011-00;BK33725M;9871374;368;400;50,60175705;8545,617188;8500
11/23/2023 3:15:26 PM;432;011-00;BK33725M;9871374;368;400;50,6872139;8507,544922;8500
11/23/2023 3:15:31 PM;432;011-00;BK33725M;9871374;368;400;50,65570068;8517,791016;8500
11/23/2023 3:15:36 PM;432;011-00;BK33725M;9871374;368;400;50,82096863;8471,585938;8500
11/23/2023 3:15:41 PM;432;011-00;BK33725M;9871374;368;400;50,93434906;8452,429688;8500
11/23/2023 3:15:46 PM;432;011-00;BK33725M;9871374;368;400;50,86065674;8488,917969;8500
11/23/2023 3:15:51 PM;432;011-00;BK33725M;9871374;368;400;50,80251312;8513,326172;8500
11/23/2023 3:15:56 PM;432;011-00;BK33725M;9871374;368;400;50,86071396;8493,652344;8500
11/23/2023 3:16:01 PM;432;011-00;BK33725M;9871374;368;400;50,9233551;8485,508789;8500
11/23/2023 3:16:06 PM;432;011-00;BK33725M;9871374;368;400;51,07161331;8457,682617;8500
11/23/2023 3:16:11 PM;432;011-00;BK33725M;9871374;368;400;51,05918884;8475,802734;8500
11/23/2023 3:16:16 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:21 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:26 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:31 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:36 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:41 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:46 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:51 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:16:56 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:01 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:06 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:11 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:16 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:21 PM;432;011-00;BK33725M;9871374;368;400;51,19937897;8441,666016;8500
11/23/2023 3:17:26 PM;432;011-00;BK33725M;9871374;368;400;51,16641617;8462,65625;8500
11/23/2023 3:17:31 PM;432;011-00;BK33725M;9871374;368;400;51,12509537;8483,147461;8500
11/23/2023 3:17:36 PM;432;011-00;BK33725M;9871374;368;400;51,25020981;8460,572266;8500
11/23/2023 3:17:41 PM;432;011-00;BK33725M;9871374;368;400;51,31140137;8458,728516;8500
11/23/2023 3:17:46 PM;432;011-00;BK33725M;9871374;368;400;51,28775024;8477,366211;8500
11/23/2023 3:17:51 PM;432;011-00;BK33725M;9871374;368;400;51,42453766;8454,273438;8500
11/23/2023 3:17:56 PM;432;011-00;BK33725M;9871374;368;400;51,5739212;8431,958984;8500
11/23/2023 3:18:01 PM;432;011-00;BK33725M;9871374;368;400;51,50990295;8475,791016;8500
11/23/2023 3:18:06 PM;432;011-00;BK33725M;9871374;368;400;51,42140198;8509,927734;8500
11/23/2023 3:18:11 PM;432;011-00;BK33725M;9871374;368;400;51,35476685;8523,572266;8500
11/23/2023 3:18:16 PM;432;011-00;BK33725M;9871374;368;400;51,48405838;8492,595703;8500
11/23/2023 3:18:21 PM;432;011-00;BK33725M;9871374;368;400;51,55788422;8465,814453;8500
11/23/2023 3:18:26 PM;432;011-00;BK33725M;9871374;368;400;51,490448;8495,216797;8500
11/23/2023 3:18:31 PM;432;011-00;BK33725M;9871374;368;400;51,57397842;8471,336914;8500
11/23/2023 3:18:36 PM;432;011-00;BK33725M;9871374;368;400;51,50073242;8500,208984;8500
11/23/2023 3:18:41 PM;432;011-00;BK33725M;9871374;368;400;51,55450821;8486,296875;8500
11/23/2023 3:18:46 PM;432;011-00;BK33725M;9871374;368;400;51,40370178;8524,87793;8500
11/23/2023 3:18:51 PM;432;011-00;BK33725M;9871374;368;400;51,33382416;8540,894531;8500
11/23/2023 3:18:56 PM;432;011-00;BK33725M;9871374;368;400;51,51248169;8480,505859;8500
11/23/2023 3:19:01 PM;432;011-00;BK33725M;9871374;368;400;51,40557861;8523,053711;8500
11/23/2023 3:19:06 PM;432;011-00;BK33725M;9871374;368;400;51,56869888;8472,382813;8500
11/23/2023 3:19:11 PM;432;011-00;BK33725M;9871374;368;400;51,32599258;8544,572266;8500
11/23/2023 3:19:16 PM;432;011-00;BK33725M;9871374;368;400;51,4846344;8491,020508;8500
11/23/2023 3:19:21 PM;432;011-00;BK33725M;9871374;368;400;51,51730347;8476,060547;8500
11/23/2023 3:19:26 PM;432;011-00;BK33725M;9871374;368;400;51,56644058;8471,855469;8500
11/23/2023 3:19:31 PM;432;011-00;BK33725M;9871374;368;400;51,48259735;8498,894531;8500
11/23/2023 3:19:36 PM;432;011-00;BK33725M;9871374;368;400;51,53276825;8478,414063;8500
11/23/2023 3:19:41 PM;432;011-00;BK33725M;9871374;368;400;51,67762756;8448,751953;8500
11/23/2023 3:19:46 PM;432;011-00;BK33725M;9871374;368;400;51,6015625;8477,625;8500
11/23/2023 3:19:51 PM;432;011-00;BK33725M;9871374;368;400;51,4627037;8531,185547;8500
11/23/2023 3:19:56 PM;432;011-00;BK33725M;9871374;368;400;51,5434227;8499,421875;8500
11/23/2023 3:20:01 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:06 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:11 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:16 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:21 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:26 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:31 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:36 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:41 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:46 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:51 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:20:56 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:21:01 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:21:06 PM;432;011-00;BK33725M;9871374;368;400;51,74079895;8448,751953;8500
11/23/2023 3:21:11 PM;432;011-00;BK33725M;9871374;368;400;51,88275146;8427,234375;8500
11/23/2023 3:21:16 PM;432;011-00;BK33725M;9871374;368;400;51,87856293;8451,124023;8500
11/23/2023 3:21:21 PM;432;011-00;BK33725M;9871374;368;400;51,64385986;8528,296875;8500
11/23/2023 3:21:26 PM;432;011-00;BK33725M;9871374;368;400;51,6958847;8504,93457;8500
11/23/2023 3:21:31 PM;432;011-00;BK33725M;9871374;368;400;51,70697403;8495,216797;8500
11/23/2023 3:21:36 PM;432;011-00;BK33725M;9871374;368;400;51,6097641;8530,658203;8500
11/23/2023 3:21:41 PM;432;011-00;BK33725M;9871374;368;400;51,62899017;8514,900391;8500
11/23/2023 3:21:46 PM;432;011-00;BK33725M;9871374;368;400;51,48564529;8549,025391;8500
11/23/2023 3:21:51 PM;432;011-00;BK33725M;9871374;368;400;51,5573616;8514,651367;8500
11/23/2023 3:21:56 PM;432;011-00;BK33725M;9871374;368;400;51,42301178;8544,052734;8500
