OUT;PV;SP;Year;Month;Day;Hour;Minute
51,3900032;8492,067383;8500;2023;11;23;15;29
51,40739822;8493,640625;8500;2023;11;23;15;29
51,35897827;8508,341797;8500;2023;11;23;15;29
51,28549576;8529,621094;8500;2023;11;23;15;29
51,3911705;8491,021484;8500;2023;11;23;15;29
51,27086258;8525,146484;8500;2023;11;23;15;29
51,32688904;8505,720703;8500;2023;11;23;15;29
51,34712982;8495,216797;8500;2023;11;23;15;29
51,27207184;8516,21582;8500;2023;11;23;15;29
51,40396118;8474,496094;8500;2023;11;23;15;30
51,25365067;8519,375977;8500;2023;11;23;15;30
51,20874023;8524,099609;8500;2023;11;23;15;30
51,11446762;8528,56543;8500;2023;11;23;15;30
51,09418106;8530,138672;8500;2023;11;23;15;30
51,19366455;8493,910156;8500;2023;11;23;15;30
51,11071777;8512,808594;8500;2023;11;23;15;30
51,17549515;8499,941406;8500;2023;11;23;15;30
51,28779221;8471,067383;8500;2023;11;23;15;30
51,05469131;8544,3125;8500;2023;11;23;15;30
51,21767044;8489,714844;8500;2023;11;23;15;30
51,18687439;8501,266602;8500;2023;11;23;15;30
51,24201584;8495,475586;8500;2023;11;23;15;31
51,23905945;8494,947266;8500;2023;11;23;15;31
51,13779831;8522,78418;8500;2023;11;23;15;31
51,16035843;8511,492188;8500;2023;11;23;15;31
51,27376175;8470,539063;8500;2023;11;23;15;31
51,22740936;8492,855469;8500;2023;11;23;15;31
51,32131195;8468,974609;8500;2023;11;23;15;31
51,24333191;8490,233398;8500;2023;11;23;15;31
51,32711792;8472,119141;8500;2023;11;23;15;31
51,27107239;8491,279297;8500;2023;11;23;15;31
51,27107239;8491,279297;8500;2023;11;23;15;31
51,27107239;8491,279297;8500;2023;11;23;15;31
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,27107239;8491,279297;8500;2023;11;23;15;32
51,46055222;8456,626953;8500;2023;11;23;15;32
51,52391815;8446,65918;8500;2023;11;23;15;33
51,43601227;8485,240234;8500;2023;11;23;15;33
51,51027298;8471,335938;8500;2023;11;23;15;33
51,32841873;8524,359375;8500;2023;11;23;15;33
51,27543259;8531,176758;8500;2023;11;23;15;33
51,29495621;8515,160156;8500;2023;11;23;15;33
51,35535812;8497,837891;8500;2023;11;23;15;33
51,2409935;8534,335938;8500;2023;11;23;15;33
51,15311813;8544,84082;8500;2023;11;23;15;33
51,0930748;8548,777344;8500;2023;11;23;15;33
51,4768486;8431,689453;8500;2023;11;23;15;33
51,41129303;8472,642578;8500;2023;11;23;15;33
51,43192673;8476,579102;8500;2023;11;23;15;34
51,28302383;8520,162109;8500;2023;11;23;15;34
51,31864548;8503,887695;8500;2023;11;23;15;34
51,29453278;8508,601563;8500;2023;11;23;15;34
51,35696793;8483,923828;8500;2023;11;23;15;34
51,2473793;8517,791016;8500;2023;11;23;15;34
51,26663208;8501,246094;8500;2023;11;23;15;34
51,26002884;8502,044922;8500;2023;11;23;15;34
51,43474579;8456,367188;8500;2023;11;23;15;34
51,2189827;8524,359375;8500;2023;11;23;15;34
51,11447906;8555,326172;8500;2023;11;23;15;34
51,08561707;8543,246094;8500;2023;11;23;15;34
51,09632492;8531,705078;8500;2023;11;23;15;35
51,02956772;8545,626953;8500;2023;11;23;15;35
51,03235245;8528,824219;8500;2023;11;23;15;35
51,10518265;8508,352539;8500;2023;11;23;15;35
51,2434082;8473,699219;8500;2023;11;23;15;35
51,08156586;8524,619141;8500;2023;11;23;15;35
51,39113617;8448,234375;8500;2023;11;23;15;35
51,49339676;8429,078125;8500;2023;11;23;15;35
51,3396225;8493,652344;8500;2023;11;23;15;35
51,21369553;8530,394531;8500;2023;11;23;15;35
51,21369553;8530,394531;8500;2023;11;23;15;35
51,21369553;8530,394531;8500;2023;11;23;15;35
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,21369553;8530,394531;8500;2023;11;23;15;36
51,54462814;8428,28125;8500;2023;11;23;15;36
51,47049713;8472,642578;8500;2023;11;23;15;36
51,44989777;8489,197266;8500;2023;11;23;15;37
51,52157593;8467,65918;8500;2023;11;23;15;37
51,46797943;8492,855469;8500;2023;11;23;15;37
51,41755295;8505,980469;8500;2023;11;23;15;37
51,45424271;8485,519531;8500;2023;11;23;15;37
51,38736343;8507,833984;8500;2023;11;23;15;37
51,39118195;8494,699219;8500;2023;11;23;15;37
51,14787292;8560,060547;8500;2023;11;23;15;37
51,33186722;8491,539063;8500;2023;11;23;15;37
51,30976486;8497,589844;8500;2023;11;23;15;37
51,1830864;8541,163086;8500;2023;11;23;15;37
51,18791962;8525,40625;8500;2023;11;23;15;37
51,14651489;8533,538086;8500;2023;11;23;15;38
51,29046249;8485,757813;8500;2023;11;23;15;38
51,20183563;8513,584961;8500;2023;11;23;15;38
51,19806671;8517,273438;8500;2023;11;23;15;38
51,31342316;8472,642578;8500;2023;11;23;15;38
51,19481659;8512,808594;8500;2023;11;23;15;38
51,34249115;8468,1875;8500;2023;11;23;15;38
51,28430176;8490,751953;8500;2023;11;23;15;38
51,18069839;8520,671875;8500;2023;11;23;15;38
51,20180893;8507,037109;8500;2023;11;23;15;38
51,26992416;8478,671875;8500;2023;11;23;15;38
51,38380814;8456,884766;8500;2023;11;23;15;38
51,42811203;8454,522461;8500;2023;11;23;15;39
51,18814468;8536,429688;8500;2023;11;23;15;39
51,38105392;8473,949219;8500;2023;11;23;15;39
51,29566193;8501,785156;8500;2023;11;23;15;39
51,24393082;8526,193359;8500;2023;11;23;15;39
51,31924057;8497,580078;8500;2023;11;23;15;39
51,32435226;8505,990234;8500;2023;11;23;15;39
51,3730545;8492,854492;8500;2023;11;23;15;39
51,32407379;8509,398438;8500;2023;11;23;15;39
51,32407379;8509,398438;8500;2023;11;23;15;39
51,32407379;8509,398438;8500;2023;11;23;15;39
51,32407379;8509,398438;8500;2023;11;23;15;39
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,32407379;8509,398438;8500;2023;11;23;15;40
51,4135437;8488,399414;8500;2023;11;23;15;40
51,40290451;8495,226563;8500;2023;11;23;15;40
51,36396027;8510,974609;8500;2023;11;23;15;41
51,41651154;8493,910156;8500;2023;11;23;15;41
51,37999344;8505,452148;8500;2023;11;23;15;41
51,48257446;8483,147461;8500;2023;11;23;15;41
51,53802109;8470,290039;8500;2023;11;23;15;41
51,41144943;8513,335938;8500;2023;11;23;15;41
51,5363121;8471,595703;8500;2023;11;23;15;41
51,52672577;8483,93457;8500;2023;11;23;15;41
51,57527161;8477,107422;8500;2023;11;23;15;41
51,47891617;8502,3125;8500;2023;11;23;15;41
51,34557343;8543,515625;8500;2023;11;23;15;41
51,3185997;8535,113281;8500;2023;11;23;15;41
51,19684219;8553,501953;8500;2023;11;23;15;42
51,15776062;8552,972656;8500;2023;11;23;15;42
51,07495499;8555,604492;8500;2023;11;23;15;42
51,28182602;8493,902344;8500;2023;11;23;15;42
51,417202;8456,894531;8500;2023;11;23;15;42
51,23449707;8519,107422;8500;2023;11;23;15;42
51,33231354;8487,34375;8500;2023;11;23;15;42
51,38169098;8473,957031;8500;2023;11;23;15;42
51,28881454;8507,037109;8500;2023;11;23;15;42
51,28525543;8502,044922;8500;2023;11;23;15;42
51,13570404;8534,066406;8500;2023;11;23;15;42
51,25019836;8492,595703;8500;2023;11;23;15;42
51,32631683;8466,602539;8500;2023;11;23;15;43
51,2094841;8515,698242;8500;2023;11;23;15;43
51,33995438;8476,589844;8500;2023;11;23;15;43
51,07731628;8550,083008;8500;2023;11;23;15;43
51,16417694;8513,854492;8500;2023;11;23;15;43
51,33189011;8465,814453;8500;2023;11;23;15;43
51,49219513;8441,666016;8500;2023;11;23;15;43
51,38294983;8497,326172;8500;2023;11;23;15;43
51,38399506;8497,326172;8500;2023;11;23;15;43
51,38399506;8497,326172;8500;2023;11;23;15;43
51,38399506;8497,326172;8500;2023;11;23;15;43
51,38399506;8497,326172;8500;2023;11;23;15;43
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,38399506;8497,326172;8500;2023;11;23;15;44
51,40275574;8491,798828;8500;2023;11;23;15;44
51,36513901;8508,601563;8500;2023;11;23;15;44
51,20237732;8547,451172;8500;2023;11;23;15;44
51,33005142;8505,970703;8500;2023;11;23;15;45
51,46722794;8466,083984;8500;2023;11;23;15;45
51,20967484;8544,3125;8500;2023;11;23;15;45
51,37432861;8488,65918;8500;2023;11;23;15;45
51,49007416;8452,429688;8500;2023;11;23;15;45
51,60015106;8440,878906;8500;2023;11;23;15;45
51,36806488;8513,863281;8500;2023;11;23;15;45
51,1726532;8559,800781;8500;2023;11;23;15;45
51,29476166;8507,296875;8500;2023;11;23;15;45
51,29069901;8502,302734;8500;2023;11;23;15;45
51,21730423;8532,751953;8500;2023;11;23;15;45
51,23567963;8516,476563;8500;2023;11;23;15;45
51,04888916;8563,738281;8500;2023;11;23;15;46
51,21307755;8502,572266;8500;2023;11;23;15;46
51,13611221;8521,46875;8500;2023;11;23;15;46
51,24720001;8493,114258;8500;2023;11;23;15;46
51,25389481;8493,382813;8500;2023;11;23;15;46
51,10690689;8533,539063;8500;2023;11;23;15;46
51,34654236;8465,81543;8500;2023;11;23;15;46
51,34862137;8472,652344;8500;2023;11;23;15;46
51,20248795;8519,894531;8500;2023;11;23;15;46
51,34428406;8477,107422;8500;2023;11;23;15;46
51,24102402;8504,396484;8500;2023;11;23;15;46
51,27066422;8495,216797;8500;2023;11;23;15;46
51,15110397;8520,681641;8500;2023;11;23;15;47
51,0913353;8527,77832;8500;2023;11;23;15;47
51,23183441;8481,832031;8500;2023;11;23;15;47
51,20594788;8487,34375;8500;2023;11;23;15;47
51,19989014;8500,728516;8500;2023;11;23;15;47
51,26931;8482,609375;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;47
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,127491;8525,136719;8500;2023;11;23;15;48
51,43349075;8430,891602;8500;2023;11;23;15;48
51,50370026;8437,191406;8500;2023;11;23;15;48
51,5707283;8435,884766;8500;2023;11;23;15;48
51,53574753;8464,769531;8500;2023;11;23;15;48
51,57995605;8465,81543;8500;2023;11;23;15;48
51,34317017;8531,704102;8500;2023;11;23;15;49
51,32741165;8523,3125;8500;2023;11;23;15;49
51,490345;8473,169922;8500;2023;11;23;15;49
51,32912445;8525,673828;8500;2023;11;23;15;49
51,31440735;8523,582031;8500;2023;11;23;15;49
51,15559769;8556,132813;8500;2023;11;23;15;49
51,06243896;8565,042969;8500;2023;11;23;15;49
51,34114456;8467,379883;8500;2023;11;23;15;49
51,11853409;8536,160156;8500;2023;11;23;15;49
51,16077423;8516,21582;8500;2023;11;23;15;49
51,27275467;8469,493164;8500;2023;11;23;15;49
51,29618835;8474,217773;8500;2023;11;23;15;49
51,37840271;8456,885742;8500;2023;11;23;15;50
51,30834961;8486,556641;8500;2023;11;23;15;50
51,25330353;8505,462891;8500;2023;11;23;15;50
51,04841995;8544,84082;8500;2023;11;23;15;50
51,02143097;8538,013672;8500;2023;11;23;15;50
51,22951508;8471,068359;8500;2023;11;23;15;50
51,04589462;8524,62793;8500;2023;11;23;15;50
51,20619583;8479,201172;8500;2023;11;23;15;50
51,29693985;8463,183594;8500;2023;11;23;15;50
51,28105545;8481,572266;8500;2023;11;23;15;50
51,17041779;8522,515625;8500;2023;11;23;15;50
51,09057999;8535,123047;8500;2023;11;23;15;50
51,35242081;8462,924805;8500;2023;11;23;15;51
51,62446594;8406,763672;8500;2023;11;23;15;51
51,4033432;8496,533203;8500;2023;11;23;15;51
51,26566315;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;51
51,25873566;8535,386719;8500;2023;11;23;15;52
51,25873566;8535,386719;8500;2023;11;23;15;52
51,25873566;8535,386719;8500;2023;11;23;15;52
51,25873566;8535,386719;8500;2023;11;23;15;52
51,25873566;8535,386719;8500;2023;11;23;15;52
51,41625214;8487,074219;8500;2023;11;23;15;52
51,42778015;8497,061523;8500;2023;11;23;15;52
51,4971962;8473,689453;8500;2023;11;23;15;52
51,42304993;8502,043945;8500;2023;11;23;15;52
51,51609039;8476,847656;8500;2023;11;23;15;52
51,28118515;8538,791016;8500;2023;11;23;15;52
51,41472626;8490,751953;8500;2023;11;23;15;52
51,40756226;8486,027344;8500;2023;11;23;15;53
51,41040039;8498,634766;8500;2023;11;23;15;53
51,37353897;8508,601563;8500;2023;11;23;15;53
51,28826523;8525,93457;8500;2023;11;23;15;53
51,2712059;8522,515625;8500;2023;11;23;15;53
51,33828735;8497,319336;8500;2023;11;23;15;53
51,18357849;8537,485352;8500;2023;11;23;15;53
51,19487;8528,027344;8500;2023;11;23;15;53
51,19519806;8518,060547;8500;2023;11;23;15;53
51,15475082;8530,388672;8500;2023;11;23;15;53
51,1568718;8521,988281;8500;2023;11;23;15;53
51,02371216;8548,499023;8500;2023;11;23;15;53
51,10393143;8520,421875;8500;2023;11;23;15;54
51,30391312;8451,382813;8500;2023;11;23;15;54
51,21954346;8490,233398;8500;2023;11;23;15;54
51,33109665;8461,360352;8500;2023;11;23;15;54
51,24689484;8489,973633;8500;2023;11;23;15;54
51,36470795;8463,193359;8500;2023;11;23;15;54
51,27085495;8492,595703;8500;2023;11;23;15;54
51,27162552;8498,365234;8500;2023;11;23;15;54
51,2809906;8496,532227;8500;2023;11;23;15;54
51,0884285;8542,737305;8500;2023;11;23;15;54
51,17402649;8508,074219;8500;2023;11;23;15;54
51,3904953;8449,529297;8500;2023;11;23;15;54
51,28623581;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;55
51,28696823;8496,263672;8500;2023;11;23;15;56
51,28696823;8496,263672;8500;2023;11;23;15;56
51,45412064;8454,004883;8500;2023;11;23;15;56
51,30719757;8499,15332;8500;2023;11;23;15;56
51,20011902;8538,003906;8500;2023;11;23;15;56
51,33676529;8489,446289;8500;2023;11;23;15;56
51,35185623;8498,376953;8500;2023;11;23;15;56
51,316185;8513,853516;8500;2023;11;23;15;56
51,21557617;8534,854492;8500;2023;11;23;15;56
51,3045845;8512,021484;8500;2023;11;23;15;56
51,30630493;8501,525391;8500;2023;11;23;15;56
51,15013123;8541,172852;8500;2023;11;23;15;56
51,3645668;8474,744141;8500;2023;11;23;15;57
51,39335251;8466,601563;8500;2023;11;23;15;57
51,41057205;8473,948242;8500;2023;11;23;15;57
51,3263092;8495,755859;8500;2023;11;23;15;57
51,23973465;8517,53125;8500;2023;11;23;15;57
51,3381424;8486,027344;8500;2023;11;23;15;57
51,33355331;8485,509766;8500;2023;11;23;15;57
51,16278458;8544,042969;8500;2023;11;23;15;57
51,16057968;8529,083984;8500;2023;11;23;15;57
51,07667542;8542,728516;8500;2023;11;23;15;57
51,17457581;8506,519531;8500;2023;11;23;15;57
51,1799736;8502,832031;8500;2023;11;23;15;57
51,03595734;8545,089844;8500;2023;11;23;15;58
51,06296921;8522,78418;8500;2023;11;23;15;58
50,98274994;8535,392578;8500;2023;11;23;15;58
51,12739563;8494,169922;8500;2023;11;23;15;58
51,13648605;8496,263672;8500;2023;11;23;15;58
51,11419678;8495,485352;8500;2023;11;23;15;58
51,19257736;8469,742188;8500;2023;11;23;15;58
51,10037994;8504,136719;8500;2023;11;23;15;58
51,49216461;8402,816406;8500;2023;11;23;15;58
51,5302124;8402,816406;8500;2023;11;23;15;58
51,5302124;8402,816406;8500;2023;11;23;15;58
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,5302124;8402,816406;8500;2023;11;23;15;59
51,17167282;8515,428711;8500;2023;11;23;15;59
51,1683197;8504,146484;8500;2023;11;23;16;0
51,29017639;8467,917969;8500;2023;11;23;16;0
51,56672287;8408,068359;8500;2023;11;23;16;0
51,30006409;8501,505859;8500;2023;11;23;16;0
51,20730972;8534,853516;8500;2023;11;23;16;0
51,29523849;8499,941406;8500;2023;11;23;16;0
51,22018814;8522,785156;8500;2023;11;23;16;0
51,41479874;8470,03125;8500;2023;11;23;16;0
51,29570007;8511,243164;8500;2023;11;23;16;0
51,22885895;8524,359375;8500;2023;11;23;16;0
51,40369797;8469,223633;8500;2023;11;23;16;0
51,30506897;8505,452148;8500;2023;11;23;16;0
