Density_Target;Dry_Feed_Rate_PID.OUT;Dry_Feed_Rate_PID.SP;Line 3;Line 2;Line 1
344;51,4118423461914;7000;1;0;0
344;51,8152503967285;7000;1;0;0
360;51,746280670166;7000;1;0;0
360;52,0502281188965;7000;1;0;0
360;51,760425567627;7000;1;0;0
360;51,7584342956543;7000;1;0;0
360;51,8095741271973;7000;1;0;0
360;51,8148918151855;7000;1;0;0
360;51,6727867126465;7000;1;0;0
360;51,9008712768555;7000;1;0;0
360;51,8755378723145;7000;1;0;0
360;51,8238067626953;7000;1;0;0
360;51,9232063293457;7000;1;0;0
360;51,7350006103516;7000;1;0;0
360;51,4516220092773;7000;1;0;0
360;51,2585678100586;7000;1;0;0
360;51,1407890319824;7000;1;0;0
360;51,2544708251953;7000;1;0;0
360;51,4669303894043;7000;1;0;0
360;51,2268867492676;7000;1;0;0
360;51,3316040039063;7000;1;0;0
360;50,8861541748047;7000;1;0;0
360;50,8317184448242;7000;1;0;0
360;50,8338317871094;7000;1;0;0
360;50,7299499511719;7000;1;0;0
360;50,7144737243652;7000;1;0;0
360;50,8249931335449;7000;1;0;0
360;50,6736373901367;7000;1;0;0
360;50,8883628845215;7000;1;0;0
360;50,8481407165527;7000;1;0;0
360;50,7113761901855;7000;1;0;0
360;50,5877799987793;7000;1;0;0
360;50,8312873840332;7000;1;0;0
360;50,617259979248;7000;1;0;0
360;50,7191581726074;7000;1;0;0
360;50,3432273864746;7000;1;0;0
344;50,5248527526855;7000;1;0;0
344;50,4677696228027;7000;1;0;0
344;50,2368431091309;7000;1;0;0
344;50,4730987548828;7000;1;0;0
344;50,5847854614258;7000;1;0;0
344;50,4143180847168;7000;1;0;0
344;50,5293045043945;7000;1;0;0
344;50,2503776550293;7000;1;0;0
344;50,3463897705078;7000;1;0;0
344;50,5684547424316;7000;1;0;0
344;50,3571891784668;7000;1;0;0
344;50,3266105651855;7000;1;0;0
344;50,4182510375977;7000;1;0;0
344;50,4661827087402;7000;1;0;0
344;50,3580589294434;7000;1;0;0
344;50,5722503662109;7000;1;0;0
344;50,4222412109375;7000;1;0;0
344;50,4096298217773;7000;1;0;0
344;50,8170623779297;7000;1;0;0
344;50,6212501525879;7000;1;0;0
344;50,6073989868164;7000;1;0;0
344;50,5846519470215;7000;1;0;0
344;50,3985595703125;7000;1;0;0
344;50,6585922241211;7000;1;0;0
344;50,7861824035645;7000;1;0;0
344;50,351692199707;7000;1;0;0
344;51,3631248474121;7000;1;0;0
344;52,8213806152344;7000;1;0;0
344;52,3556785583496;7000;1;0;0
360;52,7764701843262;7000;1;0;0
360;52,7791404724121;7000;1;0;0
360;52,7779655456543;7000;1;0;0
360;52,8947257995605;7000;1;0;0
360;53,0067977905273;7000;1;0;0
360;52,7300186157227;7000;1;0;0
360;52,6474113464355;7000;1;0;0
360;53,0780372619629;7000;1;0;0
360;52,8470001220703;7000;1;0;0
360;52,9710311889648;7000;1;0;0
360;53,0678634643555;7000;1;0;0
360;53,0868186950684;7000;1;0;0
360;53,1769828796387;7000;1;0;0
360;53,299446105957;7000;1;0;0
360;53,4811630249023;7000;1;0;0
360;53,6922645568848;7000;1;0;0
360;53,1408920288086;7000;1;0;0
360;52,9184036254883;7000;1;0;0
360;52,7288856506348;7000;1;0;0
360;52,9643020629883;7000;1;0;0
360;53,0579490661621;7000;1;0;0
360;53,2095909118652;7000;1;0;0
360;53,1853332519531;7000;1;0;0
360;53,0770874023438;7000;1;0;0
360;53,2337989807129;7000;1;0;0
360;53,3431129455566;7000;1;0;0
360;53,4533996582031;7000;1;0;0
360;53,14501953125;7000;1;0;0
360;52,8520965576172;7000;1;0;0
360;52,7185668945313;7000;1;0;0
360;52,6229286193848;7000;1;0;0
360;52,194953918457;7000;1;0;0
360;52,5107383728027;7000;1;0;0
360;52,7958297729492;7000;1;0;0
360;52,7445526123047;7000;1;0;0
360;52,8873748779297;7000;1;0;0
360;52,8724899291992;7000;1;0;0
360;52,860767364502;7000;1;0;0
360;52,6393814086914;7000;1;0;0
360;52,5359535217285;7000;1;0;0
360;52,4712715148926;7000;1;0;0
360;52,0675773620605;7000;1;0;0
360;52,061580657959;7000;1;0;0
360;52,1361656188965;7000;1;0;0
360;52,2887306213379;7000;1;0;0
360;52,424388885498;7000;1;0;0
360;52,3185768127441;7000;1;0;0
360;52,4879150390625;7000;1;0;0
360;52,3789253234863;7000;1;0;0
360;52,1459922790527;7000;1;0;0
360;51,9602203369141;7000;1;0;0
360;52,1408195495605;7000;1;0;0
360;52,3807334899902;7000;1;0;0
360;52,2145881652832;7000;1;0;0
360;52,1059341430664;7000;1;0;0
360;52,0786018371582;7000;1;0;0
360;52,1872940063477;7000;1;0;0
360;51,9946746826172;7000;1;0;0
360;52,4115028381348;7000;1;0;0
360;50,8644523620605;7000;1;0;0
360;51,829345703125;7000;1;0;0
360;52,0091781616211;7000;1;0;0
344;52,54638671875;7000;1;0;0
344;52,6785507202148;7000;1;0;0
344;52,5077323913574;7000;1;0;0
344;52,3314514160156;7000;1;0;0
344;52,1540260314941;7000;1;0;0
344;52,0281372070313;7000;1;0;0
344;52,0972290039063;7000;1;0;0
344;52,1377143859863;7000;1;0;0
344;52,3307952880859;7000;1;0;0
344;52,2210655212402;7000;1;0;0
344;52,6384239196777;7000;1;0;0
344;52,5501251220703;7000;1;0;0
344;52,6568756103516;7000;1;0;0
344;52,3445281982422;7000;1;0;0
344;52,5358123779297;7000;1;0;0
344;52,2927474975586;7000;1;0;0
344;52,5859527587891;7000;1;0;0
344;52,531120300293;7000;1;0;0
344;52,6169090270996;7000;1;0;0
344;52,7160034179688;7000;1;0;0
344;52,882755279541;7000;1;0;0
344;52,4662818908691;7000;1;0;0
344;52,257682800293;7000;1;0;0
344;52,6699638366699;7000;1;0;0
344;52,9856185913086;7000;1;0;0
344;52,8105812072754;7000;1;0;0
344;53,0964584350586;7000;1;0;0
344;53,2244606018066;7000;1;0;0
344;52,5938606262207;7000;1;0;0
344;53,0239601135254;7000;1;0;0
344;53,3010635375977;7000;1;0;0
344;53,2801818847656;7000;1;0;0
344;52,8345527648926;7000;1;0;0
344;59,9632835388184;9000;1;0;0
344;59,0148506164551;9000;1;0;0
344;59,0153465270996;9000;1;0;0
528;59,0507278442383;9000;1;0;0
528;59,2873115539551;9000;1;0;0
528;59,1830406188965;9000;1;0;0
528;58,7636260986328;9000;1;0;0
528;59,3838195800781;9000;1;0;0
528;58,8831939697266;9000;1;0;0
528;59,2483444213867;9000;1;0;0
528;58,7869300842285;9000;1;0;0
528;59,1426315307617;9000;1;0;0
528;58,9548454284668;9000;1;0;0
528;59,4063377380371;9000;1;0;0
528;59,111888885498;9000;1;0;0
528;59,7119178771973;9000;1;0;0
528;59,3348846435547;9000;1;0;0
528;58,7714233398438;9000;1;0;0
528;59,2631530761719;9000;1;0;0
528;58,9797592163086;9000;1;0;0
528;59,0965309143066;9000;1;0;0
528;58,8277244567871;9000;1;0;0
528;58,8592109680176;9000;1;0;0
528;58,9192543029785;9000;1;0;0
528;58,8493423461914;9000;1;0;0
528;59,0850448608398;9000;1;0;0
528;58,7786827087402;9000;1;0;0
528;58,848503112793;9000;1;0;0
528;59,2184410095215;9000;1;0;0
528;58,661750793457;9000;1;0;0
528;59,3117332458496;9000;1;0;0
528;59,5200004577637;9000;1;0;0
528;59,4897575378418;9000;1;0;0
528;59,860897064209;9000;1;0;0
528;59,5747222900391;9000;1;0;0
528;58,9566993713379;9000;1;0;0
528;59,3319091796875;9000;1;0;0
528;58,9962921142578;9000;1;0;0
528;59,6555786132813;9000;1;0;0
528;59,1919288635254;9300;1;0;0
528;59,9468002319336;9300;1;0;0
528;60,5815277099609;9300;1;0;0
528;60,2405548095703;9300;1;0;0
528;60,1909713745117;9300;1;0;0
528;60,307056427002;9300;1;0;0
528;60,1899681091309;9300;1;0;0
528;60,2469635009766;9300;1;0;0
528;60,6532211303711;9300;1;0;0
528;61,3149719238281;9300;1;0;0
528;60,695930480957;9300;1;0;0
528;61,116813659668;9300;1;0;0
528;60,7411766052246;9300;1;0;0
528;60,9943695068359;9300;1;0;0
528;61,1360702514648;9300;1;0;0
528;60,6160163879395;9300;1;0;0
528;60,9390487670898;9300;1;0;0
528;60,7047576904297;9300;1;0;0
528;60,5419616699219;9300;1;0;0
528;60,5623435974121;9300;1;0;0
528;60,8164672851563;9300;1;0;0
528;74,4221496582031;11000;1;0;0
528;75,7276306152344;11000;1;0;0
456;75,5744247436523;11000;1;0;0
456;75,3152313232422;11000;1;0;0
456;74,9732055664063;11000;1;0;0
456;74,7826080322266;11000;1;0;0
456;75,0098190307617;11000;1;0;0
456;75,2061767578125;11000;1;0;0
456;75,4505157470703;11000;1;0;0
456;75,5443954467773;11000;1;0;0
456;75,8896942138672;11000;1;0;0
456;75,0546035766602;11000;1;0;0
456;75,3826904296875;11000;1;0;0
456;75,3631591796875;11000;1;0;0
456;75,3435211181641;11000;1;0;0
456;75,3751373291016;11000;1;0;0
456;74,9363708496094;11000;1;0;0
456;74,9253463745117;11000;1;0;0
456;75,6369018554688;11000;1;0;0
456;75,7811508178711;11000;1;0;0
456;76,0800933837891;11000;1;0;0
456;75,0745315551758;11000;1;0;0
456;75,7240142822266;11000;1;0;0
456;73,793212890625;11000;1;0;0
456;74,4309463500977;11000;1;0;0
456;74,3629150390625;11000;1;0;0
456;74,6364517211914;11000;1;0;0
456;74,7191696166992;11000;1;0;0
456;75,1553802490234;11000;1;0;0
456;75,1202087402344;11000;1;0;0
456;74,8194808959961;11000;1;0;0
456;74,8688430786133;11000;1;0;0
456;74,8030624389648;11000;1;0;0
456;74,9491271972656;11000;1;0;0
456;75,286506652832;11000;1;0;0
456;75,048225402832;11000;1;0;0
456;74,7960891723633;11000;1;0;0
456;74,6424560546875;11000;1;0;0
456;74,3654174804688;11000;1;0;0
456;74,9734802246094;11000;1;0;0
456;75,4712524414063;11000;1;0;0
456;74,2990798950195;11000;1;0;0
456;74,390380859375;11000;1;0;0
456;74,2817230224609;11000;1;0;0
456;74,8733749389648;11000;1;0;0
456;74,0123291015625;11000;1;0;0
456;74,7453765869141;11000;1;0;0
456;74,5327301025391;11000;1;0;0
456;74,7933197021484;11000;1;0;0
456;74,6375350952148;11000;1;0;0
456;74,7521209716797;11000;1;0;0
456;74,7977600097656;11000;1;0;0
456;74,3005599975586;11000;1;0;0
456;74,1510772705078;11000;1;0;0
456;74,3568878173828;11000;1;0;0
456;74,4121551513672;11000;1;0;0
456;74,3696823120117;11000;1;0;0
456;74,6392669677734;11000;1;0;0
456;74,3117065429688;11000;1;0;0
456;74,7413787841797;11000;1;0;0
456;74,2295532226563;11000;1;0;0
456;74,6923065185547;11000;1;0;0
456;74,2458648681641;11000;1;0;0
456;74,7911529541016;11000;1;0;0
456;74,5025482177734;11000;1;0;0
456;74,0154876708984;11000;1;0;0
456;74,3453140258789;11000;1;0;0
456;74,2737579345703;11000;1;0;0
456;74,205810546875;11000;1;0;0
456;74,0618515014648;11000;1;0;0
456;74,9334945678711;11000;1;0;0
456;74,0410690307617;11000;1;0;0
456;74,2228469848633;11000;1;0;0
456;74,0693511962891;11000;1;0;0
456;74,0268783569336;11000;1;0;0
456;73,8992080688477;11000;1;0;0
456;55,6162300109863;8000;1;0;0
456;55,2418174743652;8000;1;0;0
432;55,353946685791;8000;1;0;0
432;55,3203086853027;8000;1;0;0
432;55,5047874450684;8000;1;0;0
432;55,5020980834961;8000;1;0;0
432;55,3530006408691;8000;1;0;0
432;55,5377235412598;8000;1;0;0
432;55,6611785888672;8000;1;0;0
432;55,5975456237793;8000;1;0;0
432;55,5517272949219;8000;1;0;0
432;55,6547508239746;8000;1;0;0
432;55,5822868347168;8000;1;0;0
432;55,5305938720703;8000;1;0;0
432;55,4166526794434;8000;1;0;0
432;55,4312438964844;8000;1;0;0
432;55,3565788269043;8000;1;0;0
432;55,6369590759277;8000;1;0;0
432;55,4284782409668;8000;1;0;0
432;55,3476982116699;8000;1;0;0
432;55,6165351867676;8000;1;0;0
432;55,6030387878418;8000;1;0;0
432;55,2476692199707;8000;1;0;0
432;55,4638977050781;8000;1;0;0
432;55,3225746154785;8000;1;0;0
432;55,3668403625488;8000;1;0;0
432;63,4926986694336;8800;1;0;0
432;65,2779006958008;8800;1;0;0
432;65,399169921875;8800;1;0;0
384;65,125862121582;8800;1;0;0
384;65,2061233520508;8800;1;0;0
384;65,7229461669922;8800;1;0;0
384;65,349494934082;8800;1;0;0
384;65,6495742797852;8800;1;0;0
384;65,3792266845703;8800;1;0;0
384;65,3040771484375;8800;1;0;0
384;65,6185913085938;8800;1;0;0
384;65,7974700927734;8800;1;0;0
384;65,4844818115234;8800;1;0;0
384;65,3362274169922;8800;1;0;0
384;65,4730911254883;8800;1;0;0
384;65,4110565185547;8800;1;0;0
384;65,6489639282227;8800;1;0;0
384;65,2722930908203;8800;1;0;0
384;65,8382186889648;8800;1;0;0
384;65,9884262084961;8800;1;0;0
384;65,8976440429688;8800;1;0;0
384;65,7684173583984;8800;1;0;0
384;76,1327896118164;9000;1;0;0
384;77,6148300170898;9000;1;0;0
432;78,0811538696289;9000;1;0;0
432;77,7352294921875;9000;1;0;0
432;78,3654251098633;9000;1;0;0
432;77,6866455078125;9000;1;0;0
432;77,6195678710938;9000;1;0;0
432;78,1834564208984;9000;1;0;0
432;76,9549102783203;9000;1;0;0
432;77,5042419433594;9000;1;0;0
432;77,190788269043;9000;1;0;0
432;76,5929870605469;9000;1;0;0
432;76,385383605957;9000;1;0;0
432;76,8307952880859;9000;1;0;0
432;76,1726379394531;9000;1;0;0
432;76,8740158081055;9000;1;0;0
432;75,8094482421875;9000;1;0;0
432;78,0693969726563;9000;1;0;0
432;76,2316970825195;9000;1;0;0
432;75,8347320556641;9000;1;0;0
432;75,8715057373047;9000;1;0;0
432;68,2081451416016;8600;1;0;0
432;69,1250915527344;8600;1;0;0
376;69,4044036865234;8600;1;0;0
376;69,3056030273438;8600;1;0;0
376;69,5912933349609;8600;1;0;0
376;69,4344329833984;8600;1;0;0
376;69,8776702880859;8600;1;0;0
376;69,5811080932617;8600;1;0;0
376;69,8008041381836;8600;1;0;0
376;68,9553451538086;8600;1;0;0
376;69,654167175293;8600;1;0;0
376;68,5689163208008;8600;1;0;0
376;69,2770690917969;8600;1;0;0
376;68,7445068359375;8600;1;0;0
376;68,6171340942383;8600;1;0;0
376;68,440788269043;8600;1;0;0
376;69,2294158935547;8600;1;0;0
376;69,0582504272461;8600;1;0;0
376;69,9048233032227;8600;1;0;0
376;70,0105514526367;8600;1;0;0
376;69,1277694702148;8600;1;0;0
376;68,4503173828125;8600;1;0;0
376;68,4279098510742;8600;1;0;0
376;67,4224624633789;8600;1;0;0
376;68,2041473388672;8600;1;0;0
376;67,4383316040039;8600;1;0;0
376;67,260368347168;8600;1;0;0
376;68,1638107299805;8600;1;0;0
376;67,6983947753906;8600;1;0;0
376;68,4811172485352;8600;1;0;0
376;67,9670181274414;8600;1;0;0
376;68,2391128540039;8600;1;0;0
376;67,5726623535156;8600;1;0;0
376;67,22900390625;8600;1;0;0
376;57,7283363342285;7800;1;0;0
376;58,2196502685547;7800;1;0;0
376;59,3207588195801;7800;1;0;0
376;59,2664947509766;7800;1;0;0
376;59,4976577758789;7800;1;0;0
376;59,5775527954102;7800;1;0;0
376;59,621509552002;7800;1;0;0
376;59,7397537231445;7800;1;0;0
376;60,0475311279297;7800;1;0;0
376;60,2243270874023;7800;1;0;0
376;59,6615524291992;7800;1;0;0
376;59,1979598999023;7800;1;0;0
376;59,8895378112793;7800;1;0;0
376;59,88916015625;7800;1;0;0
376;59,8206367492676;7800;1;0;0
376;59,3449783325195;7800;1;0;0
376;59,9485282897949;7800;1;0;0
376;59,5696334838867;7800;1;0;0
376;59,1730079650879;7800;1;0;0
376;59,0851173400879;7800;1;0;0
376;58,6820297241211;7800;1;0;0
376;59,529857635498;7800;1;0;0
376;59,189769744873;7800;1;0;0
376;58,7719039916992;7800;1;0;0
376;58,9572067260742;7800;1;0;0
376;59,0419273376465;7800;1;0;0
376;59,037410736084;7800;1;0;0
376;58,9350280761719;7800;1;0;0
376;58,8779029846191;7800;1;0;0
376;58,847827911377;7800;1;0;0
376;59,0870056152344;7800;1;0;0
376;59,0195426940918;7800;1;0;0
376;59,0232276916504;7800;1;0;0
376;59,1630821228027;7800;1;0;0
376;59,3882026672363;7800;1;0;0
376;59,4074821472168;7800;1;0;0
376;59,4366836547852;7800;1;0;0
376;59,3357009887695;7800;1;0;0
376;59,4141273498535;7800;1;0;0
376;59,4770126342773;7800;1;0;0
376;59,8816299438477;7800;1;0;0
376;60,3002090454102;7800;1;0;0
376;50,1146583557129;7000;1;0;0
376;50,6274223327637;7000;1;0;0
320;50,949649810791;7000;1;0;0
320;50,9787445068359;7000;1;0;0
320;51,2085380554199;7000;1;0;0
320;51,1045150756836;7000;1;0;0
320;51,0958671569824;7000;1;0;0
320;51,1619720458984;7000;1;0;0
320;51,0481452941895;7000;1;0;0
320;50,7904014587402;7000;1;0;0
320;51,0629386901855;7000;1;0;0
320;50,9123725891113;7000;1;0;0
320;50,8357200622559;7000;1;0;0
320;50,8973808288574;7000;1;0;0
320;50,9817810058594;7000;1;0;0
320;50,9493522644043;7000;1;0;0
320;50,9659538269043;7000;1;0;0
320;50,9619445800781;7000;1;0;0
320;50,7952156066895;7000;1;0;0
320;50,8735542297363;7000;1;0;0
320;50,9297943115234;7000;1;0;0
320;50,640193939209;7000;1;0;0
320;50,9834938049316;7000;1;0;0
320;50,7675132751465;7000;1;0;0
320;50,7122268676758;7000;1;0;0
320;50,6404800415039;7000;1;0;0
320;50,7296752929688;7000;1;0;0
320;50,6731452941895;7000;1;0;0
320;51,6137008666992;6500;1;0;0
320;53,234691619873;6500;1;0;0
344;52,5442276000977;6500;1;0;0
344;53,0893592834473;6500;1;0;0
344;52,2468414306641;6500;1;0;0
344;52,3472099304199;6500;1;0;0
344;53,1540603637695;6500;1;0;0
344;53,2587852478027;6500;1;0;0
344;53,1718635559082;6500;1;0;0
344;53,4950485229492;6500;1;0;0
344;53,1207847595215;6500;1;0;0
344;53,2658462524414;6500;1;0;0
344;53,5523529052734;6500;1;0;0
344;53,5451202392578;6500;1;0;0
344;53,5744514465332;6500;1;0;0
344;53,5944175720215;6500;1;0;0
344;53,4727325439453;6500;1;0;0
344;53,2995109558105;6500;1;0;0
344;53,4596405029297;6500;1;0;0
344;53,3331985473633;6500;1;0;0
344;53,3173637390137;6500;1;0;0
344;52,7437744140625;6500;1;0;0
344;52,8730010986328;6500;1;0;0
344;51,4418029785156;6500;1;0;0
344;52,7920761108398;7000;1;0;0
344;53,2994995117188;7000;1;0;0
344;53,1872596740723;7000;1;0;0
344;53,7517852783203;7000;1;0;0
344;53,273120880127;7000;1;0;0
344;53,2870941162109;7000;1;0;0
344;52,8564414978027;7000;1;0;0
344;53,2813491821289;7000;1;0;0
344;53,0870323181152;7000;1;0;0
344;52,9449272155762;7000;1;0;0
344;52,9386177062988;7000;1;0;0
344;52,9857864379883;7000;1;0;0
344;52,8930130004883;7000;1;0;0
344;53,2221374511719;7000;1;0;0
344;52,0987510681152;7000;1;0;0
344;52,1070442199707;7000;1;0;0
344;52,0101203918457;7000;1;0;0
344;52,0933837890625;7000;1;0;0
344;52,0721321105957;7000;1;0;0
344;52,2218322753906;7000;1;0;0
344;52,4375267028809;7000;1;0;0
344;52,539737701416;7000;1;0;0
344;52,6035766601563;7000;1;0;0
344;52,7365646362305;7000;1;0;0
344;52,2962303161621;7000;1;0;0
344;52,1313362121582;7000;1;0;0
344;52,3482818603516;7000;1;0;0
344;52,367919921875;7000;1;0;0
344;52,280460357666;7000;1;0;0
344;48,2087249755859;6500;1;0;0
344;0,0;6500;1;0;0
344;53,0440330505371;7000;1;0;0
344;53,012622833252;7000;1;0;0
344;52,7962265014648;7000;1;0;0
344;52,8231620788574;7000;1;0;0
344;52,9848403930664;7000;1;0;0
344;52,8958015441895;7000;1;0;0
344;52,7388153076172;7000;1;0;0
344;52,8891563415527;7000;1;0;0
344;52,9734420776367;7000;1;0;0
344;52,9630355834961;7000;1;0;0
344;52,8058242797852;7000;1;0;0
344;52,4857215881348;7000;1;0;0
344;52,4904441833496;7000;1;0;0
344;52,5957412719727;7000;1;0;0
344;52,4897651672363;7000;1;0;0
344;52,6155624389648;7000;1;0;0
344;52,561164855957;7000;1;0;0
344;52,2691688537598;7000;1;0;0
344;52,5557518005371;7000;1;0;0
344;52,2288131713867;7000;1;0;0
344;52,3629989624023;7000;1;0;0
344;52,2254486083984;7000;1;0;0
344;52,5472946166992;7000;1;0;0
344;52,1947860717773;7000;1;0;0
344;52,373893737793;7000;1;0;0
344;52,3987274169922;7000;1;0;0
344;52,7306480407715;7000;1;0;0
344;52,6250991821289;7000;1;0;0
344;52,3748664855957;7000;1;0;0
344;52,117919921875;7000;1;0;0
344;52,6208076477051;7000;1;0;0
344;52,6977157592773;7000;1;0;0
344;69,0864791870117;9500;1;0;0
344;72,084716796875;9500;1;0;0
344;72,2914581298828;9500;1;0;0
400;73,0034713745117;9500;1;0;0
400;73,1136932373047;9500;1;0;0
400;73,3683242797852;9500;1;0;0
400;72,9779891967773;9500;1;0;0
400;73,3640289306641;9500;1;0;0
400;73,3842468261719;9500;1;0;0
400;73,2787322998047;9500;1;0;0
400;72,9186782836914;9500;1;0;0
400;73,0307388305664;9500;1;0;0
400;72,6860198974609;9500;1;0;0
400;72,7560958862305;9500;1;0;0
400;72,7680740356445;9500;1;0;0
400;72,9048614501953;9500;1;0;0
400;72,4414825439453;9500;1;0;0
400;72,8039703369141;9500;1;0;0
400;72,9831237792969;9500;1;0;0
400;73,0445098876953;9500;1;0;0
400;73,1021957397461;9500;1;0;0
400;72,9383392333984;9500;1;0;0
400;75,1244659423828;9500;1;0;0
400;75,4387741088867;11000;1;0;0
400;74,6868209838867;11000;1;0;0
456;75,2577362060547;11000;1;0;0
456;74,6972579956055;11000;1;0;0
456;75,0686950683594;11000;1;0;0
456;75,1088943481445;11000;1;0;0
456;74,8171997070313;11000;1;0;0
456;75,0894927978516;11000;1;0;0
456;75,2048873901367;11000;1;0;0
456;76,1446380615234;11000;1;0;0
456;75,4338912963867;11000;1;0;0
456;75,6491470336914;11000;1;0;0
456;75,8248977661133;11000;1;0;0
456;76,0047912597656;11000;1;0;0
456;75,4437561035156;11000;1;0;0
456;75,6727600097656;11000;1;0;0
456;75,6115570068359;11000;1;0;0
456;75,7046356201172;11000;1;0;0
456;75,3656845092773;11000;1;0;0
456;75,6522521972656;11000;1;0;0
456;75,4071655273438;11000;1;0;0
456;59,0800476074219;7500;1;0;0
456;59,8286361694336;7500;1;0;0
376;59,1394424438477;7500;1;0;0
376;59,921875;7500;1;0;0
376;59,1221008300781;7500;1;0;0
376;59,4336128234863;7500;1;0;0
376;59,0060806274414;7500;1;0;0
376;58,3745727539063;7500;1;0;0
376;59,4211502075195;7500;1;0;0
376;58,9765930175781;7500;1;0;0
376;58,7874870300293;7500;1;0;0
376;58,2176704406738;7500;1;0;0
376;59,3581085205078;7500;1;0;0
376;59,5138549804688;7500;1;0;0
376;59,1782417297363;7500;1;0;0
376;59,3438186645508;7500;1;0;0
376;59,2656936645508;7500;1;0;0
376;59,4863624572754;7500;1;0;0
376;59,6159934997559;7500;1;0;0
376;59,2753295898438;7500;1;0;0
376;59,1030693054199;7500;1;0;0
376;59,2914009094238;7500;1;0;0
376;58,5641670227051;7500;1;0;0
376;59,091178894043;7500;1;0;0
376;58,852668762207;7500;1;0;0
376;59,1725769042969;7500;1;0;0
376;59,4038238525391;7500;1;0;0
376;59,4305877685547;7500;1;0;0
376;59,1003837585449;7500;1;0;0
376;59,2169532775879;7500;1;0;0
376;58,6030540466309;7500;1;0;0
376;59,1381034851074;7500;1;0;0
376;59,952693939209;7500;1;0;0
376;59,4669914245605;7500;1;0;0
376;58,913875579834;7500;1;0;0
376;59,2836685180664;7500;1;0;0
376;58,792049407959;7500;1;0;0
376;58,3653869628906;7500;1;0;0
376;58,8051490783691;7500;1;0;0
376;59,0179405212402;7500;1;0;0
376;58,6692581176758;7500;1;0;0
376;59,0428047180176;7500;1;0;0
376;63,1772117614746;8600;1;0;0
376;66,0179672241211;8600;1;0;0
376;66,0292434692383;8600;1;0;0
376;66,444465637207;8600;1;0;0
376;67,2101287841797;8600;1;0;0
376;68,0447235107422;8600;1;0;0
376;67,6540069580078;8600;1;0;0
376;68,4247055053711;8600;1;0;0
376;69,1837844848633;8600;1;0;0
376;68,971809387207;8600;1;0;0
376;69,6824951171875;8600;1;0;0
376;69,4725341796875;8600;1;0;0
376;68,3432388305664;8600;1;0;0
376;68,3755569458008;8600;1;0;0
376;68,2911682128906;8600;1;0;0
376;68,4259262084961;8600;1;0;0
376;69,1336059570313;8600;1;0;0
376;69,3827972412109;8600;1;0;0
376;69,1434860229492;8600;1;0;0
376;68,7038879394531;8600;1;0;0
376;68,0194396972656;8600;1;0;0
376;67,8403167724609;8600;1;0;0
376;68,409294128418;8600;1;0;0
376;68,2797164916992;8600;1;0;0
376;68,1936264038086;8600;1;0;0
376;68,3335037231445;8600;1;0;0
376;67,9076080322266;8600;1;0;0
376;68,4816207885742;8600;1;0;0
376;68,5166702270508;8600;1;0;0
376;68,0822906494141;8600;1;0;0
376;68,3996810913086;8600;1;0;0
376;51,9039535522461;7000;1;0;0
376;52,7640151977539;7000;1;0;0
376;53,0202484130859;7000;1;0;0
344;53,2371063232422;7000;1;0;0
344;53,4703407287598;7000;1;0;0
344;53,3466873168945;7000;1;0;0
344;53,1623306274414;7000;1;0;0
344;53,2663726806641;7000;1;0;0
344;53,2736358642578;7000;1;0;0
344;53,6896057128906;7000;1;0;0
344;53,307746887207;7000;1;0;0
344;53,3066368103027;7000;1;0;0
344;53,5503692626953;7000;1;0;0
344;53,3597450256348;7000;1;0;0
344;53,2437477111816;7000;1;0;0
344;53,0034255981445;7000;1;0;0
344;53,5524101257324;7000;1;0;0
344;53,5390129089355;7000;1;0;0
344;53,4671440124512;7000;1;0;0
344;53,5123634338379;7000;1;0;0
344;53,744815826416;7000;1;0;0
344;53,6141166687012;7000;1;0;0
344;53,5636367797852;7000;1;0;0
344;53,3169975280762;7000;1;0;0
344;53,4701805114746;7000;1;0;0
344;53,4511756896973;7000;1;0;0
344;53,9836196899414;7000;1;0;0
344;53,8995056152344;7000;1;0;0
344;52,6102905273438;7000;1;0;0
344;52,5386924743652;7000;1;0;0
344;52,3377304077148;7000;1;0;0
344;52,682975769043;7000;1;0;0
344;52,842716217041;7000;1;0;0
344;53,0223541259766;7000;1;0;0
344;52,8512916564941;7000;1;0;0
344;52,9532890319824;7000;1;0;0
344;53,1748695373535;7000;1;0;0
344;53,2581367492676;7000;1;0;0
344;53,5295372009277;7000;1;0;0
344;53,4723052978516;7000;1;0;0
344;52,9452209472656;7000;1;0;0
344;52,9167060852051;7000;1;0;0
344;52,9241333007813;7000;1;0;0
344;53,0735359191895;7000;1;0;0
344;52,8771324157715;7000;1;0;0
344;52,9090881347656;7000;1;0;0
344;52,8973197937012;7000;1;0;0
344;52,9427604675293;7000;1;0;0
344;52,7425079345703;7000;1;0;0
344;52,6483955383301;7000;1;0;0
344;52,3848533630371;7000;1;0;0
344;52,2838592529297;7000;1;0;0
344;52,2583084106445;7000;1;0;0
344;52,2273788452148;7000;1;0;0
344;52,1476707458496;7000;1;0;0
344;70,3845062255859;10000;1;0;0
344;70,0535736083984;10000;1;0;0
456;70,3060150146484;10000;1;0;0
456;69,7953109741211;10000;1;0;0
456;70,2164840698242;10000;1;0;0
456;69,9472579956055;10000;1;0;0
456;70,1301193237305;10000;1;0;0
456;70,3950805664063;10000;1;0;0
456;70,4218826293945;10000;1;0;0
